,dataset,isMath,attack,advModel,advBalancing,model,modelDataset,balancing,acc,precision,recall,f1
529,ddg,True,FGSM,alexnet,40/60,alexnet,google,30/70,0.545,0.60465115,0.26,0.36363634
530,ddg,True,FGSM,alexnet,40/60,alexnet,google,40/60,0.555,0.6666667,0.22,0.3308271
531,ddg,True,FGSM,alexnet,40/60,alexnet,google,50/50,0.51,0.53846157,0.14,0.22222222
532,ddg,True,FGSM,alexnet,40/60,resnet,google,20/80,0.73499995,0.7196262,0.77,0.74396133
533,ddg,True,FGSM,alexnet,40/60,resnet,google,30/70,0.64,0.8684211,0.33,0.47826084
534,ddg,True,FGSM,alexnet,40/60,resnet,google,40/60,0.63,0.88235295,0.3,0.44776118
535,ddg,True,FGSM,alexnet,40/60,resnet,google,50/50,0.63,0.88235295,0.3,0.44776118
536,ddg,True,FGSM,alexnet,40/60,vgg,google,20/80,0.72499996,0.6923077,0.81,0.7465438
537,ddg,True,FGSM,alexnet,40/60,vgg,google,30/70,0.66999996,0.7361111,0.53,0.616279
538,ddg,True,FGSM,alexnet,40/60,vgg,google,40/60,0.61,0.7291667,0.35,0.472973
539,ddg,True,FGSM,alexnet,40/60,vgg,google,50/50,0.62,0.81578946,0.31,0.44927537
540,ddg,True,FGSM,alexnet,50/50,alexnet,bing,20/80,0.53499997,0.5479452,0.4,0.46242774
541,ddg,True,FGSM,alexnet,50/50,alexnet,bing,30/70,0.47,0.44444445,0.24,0.3116883
542,ddg,True,FGSM,alexnet,50/50,alexnet,bing,40/60,0.51,0.5263158,0.2,0.2898551
543,ddg,True,FGSM,alexnet,50/50,alexnet,bing,50/50,0.53499997,0.55932206,0.33,0.41509438
544,ddg,True,FGSM,alexnet,50/50,resnet,bing,20/80,0.65,0.5925926,0.96,0.7328245
545,ddg,True,FGSM,alexnet,50/50,resnet,bing,30/70,0.775,0.77227724,0.78,0.7761194
546,ddg,True,FGSM,alexnet,50/50,resnet,bing,40/60,0.73499995,0.79012346,0.64,0.70718235
547,ddg,True,FGSM,alexnet,50/50,resnet,bing,50/50,0.75,0.8125,0.65,0.7222222
548,ddg,True,FGSM,alexnet,50/50,vgg,bing,20/80,0.75,0.7155172,0.83,0.7685185
549,ddg,True,FGSM,alexnet,50/50,vgg,bing,30/70,0.775,0.7669903,0.79,0.7783251
550,ddg,True,FGSM,alexnet,50/50,vgg,bing,40/60,0.705,0.7808219,0.57,0.6589595
551,ddg,True,FGSM,alexnet,50/50,vgg,bing,50/50,0.66499996,0.73239434,0.52,0.6081871
552,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,20/80,0.525,0.5174825,0.74,0.6090535
553,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,30/70,0.475,0.4489796,0.22,0.295302
554,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,40/60,0.45999998,0.41666666,0.2,0.2702703
555,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,50/50,0.47,0.4,0.12,0.18461539
556,ddg,True,FGSM,alexnet,50/50,resnet,ddg,20/80,0.685,0.6637168,0.75,0.70422536
557,ddg,True,FGSM,alexnet,50/50,resnet,ddg,30/70,0.65999997,0.82,0.41,0.5466667
558,ddg,True,FGSM,alexnet,50/50,resnet,ddg,40/60,0.585,0.8695652,0.2,0.32520327
559,ddg,True,FGSM,alexnet,50/50,resnet,ddg,50/50,0.66499996,0.8235294,0.42,0.5562914
560,ddg,True,FGSM,alexnet,50/50,vgg,ddg,20/80,0.74,0.6818182,0.9,0.7758621
561,ddg,True,FGSM,alexnet,50/50,vgg,ddg,30/70,0.71999997,0.72,0.72,0.71999997
562,ddg,True,FGSM,alexnet,50/50,vgg,ddg,40/60,0.66499996,0.7894737,0.45,0.57324845
563,ddg,True,FGSM,alexnet,50/50,vgg,ddg,50/50,0.655,0.73134327,0.49,0.5868263
564,ddg,True,FGSM,alexnet,50/50,alexnet,google,20/80,0.55,0.55813956,0.48,0.516129
565,ddg,True,FGSM,alexnet,50/50,alexnet,google,30/70,0.52,0.54347825,0.25,0.34246576
566,ddg,True,FGSM,alexnet,50/50,alexnet,google,40/60,0.53,0.5882353,0.2,0.29850748
567,ddg,True,FGSM,alexnet,50/50,alexnet,google,50/50,0.53,0.60714287,0.17,0.265625
568,ddg,True,FGSM,alexnet,50/50,resnet,google,20/80,0.7,0.6754386,0.77,0.7196261
569,ddg,True,FGSM,alexnet,50/50,resnet,google,30/70,0.59999996,0.8125,0.26,0.39393938
570,ddg,True,FGSM,alexnet,50/50,resnet,google,40/60,0.60499996,0.83870965,0.26,0.39694658
571,ddg,True,FGSM,alexnet,50/50,resnet,google,50/50,0.62,0.8333333,0.3,0.44117647
572,ddg,True,FGSM,alexnet,50/50,vgg,google,20/80,0.72999996,0.6825397,0.86,0.76106197
573,ddg,True,FGSM,alexnet,50/50,vgg,google,30/70,0.65999997,0.7162162,0.53,0.60919535
574,ddg,True,FGSM,alexnet,50/50,vgg,google,40/60,0.62,0.76086956,0.35,0.47945207
575,ddg,True,FGSM,alexnet,50/50,vgg,google,50/50,0.59,0.7647059,0.26,0.3880597
576,ddg,True,FGSM,resnet,20/80,alexnet,bing,20/80,0.825,0.8217822,0.83,0.82587063
577,ddg,True,FGSM,resnet,20/80,alexnet,bing,30/70,0.78,0.8255814,0.71,0.76344085
578,ddg,True,FGSM,resnet,20/80,alexnet,bing,40/60,0.78999996,0.85365856,0.7,0.76923084
579,ddg,True,FGSM,resnet,20/80,alexnet,bing,50/50,0.745,0.7692308,0.7,0.7329843
580,ddg,True,FGSM,resnet,20/80,resnet,bing,20/80,0.62,0.58,0.87,0.696
581,ddg,True,FGSM,resnet,20/80,resnet,bing,30/70,0.61,0.6122449,0.6,0.60606056
582,ddg,True,FGSM,resnet,20/80,resnet,bing,40/60,0.64,0.6944444,0.5,0.5813953
583,ddg,True,FGSM,resnet,20/80,resnet,bing,50/50,0.645,0.67058825,0.57,0.61621624
584,ddg,True,FGSM,resnet,20/80,vgg,bing,20/80,0.745,0.7058824,0.84,0.7671233
585,ddg,True,FGSM,resnet,20/80,vgg,bing,30/70,0.79499996,0.7706422,0.84,0.80382776
586,ddg,True,FGSM,resnet,20/80,vgg,bing,40/60,0.745,0.85507244,0.59,0.6982248
587,ddg,True,FGSM,resnet,20/80,vgg,bing,50/50,0.74,0.85294116,0.58,0.6904761
588,ddg,True,FGSM,resnet,20/80,alexnet,ddg,20/80,0.715,0.6442953,0.96,0.77108437
589,ddg,True,FGSM,resnet,20/80,alexnet,ddg,30/70,0.77,0.77,0.77,0.77
590,ddg,True,FGSM,resnet,20/80,alexnet,ddg,40/60,0.745,0.76344085,0.71,0.7357512
591,ddg,True,FGSM,resnet,20/80,alexnet,ddg,50/50,0.79999995,0.8488372,0.73,0.7849463
592,ddg,True,FGSM,resnet,20/80,resnet,ddg,20/80,0.45499998,0.4563107,0.47,0.4630542
593,ddg,True,FGSM,resnet,20/80,resnet,ddg,30/70,0.58,0.6666667,0.32,0.43243244
594,ddg,True,FGSM,resnet,20/80,resnet,ddg,40/60,0.55,0.75,0.15,0.25000003
595,ddg,True,FGSM,resnet,20/80,resnet,ddg,50/50,0.56,0.6363636,0.28,0.3888889
596,ddg,True,FGSM,resnet,20/80,vgg,ddg,20/80,0.715,0.6666667,0.86,0.7510918
597,ddg,True,FGSM,resnet,20/80,vgg,ddg,30/70,0.72499996,0.72727275,0.72,0.7236181
598,ddg,True,FGSM,resnet,20/80,vgg,ddg,40/60,0.705,0.84745765,0.5,0.6289308
599,ddg,True,FGSM,resnet,20/80,vgg,ddg,50/50,0.7,0.85714287,0.48,0.61538464
600,ddg,True,FGSM,resnet,20/80,alexnet,google,20/80,0.765,0.69924814,0.93,0.7982832
601,ddg,True,FGSM,resnet,20/80,alexnet,google,30/70,0.76,0.7888889,0.71,0.74736845
602,ddg,True,FGSM,resnet,20/80,alexnet,google,40/60,0.78499997,0.82758623,0.72,0.7700535
603,ddg,True,FGSM,resnet,20/80,alexnet,google,50/50,0.775,0.8873239,0.63,0.7368421
604,ddg,True,FGSM,resnet,20/80,resnet,google,20/80,0.625,0.6086956,0.7,0.6511628
605,ddg,True,FGSM,resnet,20/80,resnet,google,30/70,0.625,0.7906977,0.34,0.47552446
606,ddg,True,FGSM,resnet,20/80,resnet,google,40/60,0.59,0.75,0.27,0.39705887
607,ddg,True,FGSM,resnet,20/80,resnet,google,50/50,0.585,0.7297297,0.27,0.39416057
608,ddg,True,FGSM,resnet,20/80,vgg,google,20/80,0.76,0.71666664,0.86,0.7818182
609,ddg,True,FGSM,resnet,20/80,vgg,google,30/70,0.75,0.7777778,0.7,0.73684216
610,ddg,True,FGSM,resnet,20/80,vgg,google,40/60,0.66499996,0.779661,0.46,0.5786164
611,ddg,True,FGSM,resnet,20/80,vgg,google,50/50,0.655,0.8974359,0.35,0.5035971
612,ddg,True,FGSM,resnet,30/70,alexnet,bing,20/80,0.78999996,0.78431374,0.8,0.7920792
613,ddg,True,FGSM,resnet,30/70,alexnet,bing,30/70,0.765,0.8117647,0.69,0.74594593
614,ddg,True,FGSM,resnet,30/70,alexnet,bing,40/60,0.78999996,0.8625,0.69,0.7666667
615,ddg,True,FGSM,resnet,30/70,alexnet,bing,50/50,0.72999996,0.7446808,0.7,0.7216495
616,ddg,True,FGSM,resnet,30/70,resnet,bing,20/80,0.575,0.5483871,0.85,0.6666667
617,ddg,True,FGSM,resnet,30/70,resnet,bing,30/70,0.55,0.5480769,0.57,0.5588235
618,ddg,True,FGSM,resnet,30/70,resnet,bing,40/60,0.53999996,0.5555556,0.4,0.46511632
619,ddg,True,FGSM,resnet,30/70,resnet,bing,50/50,0.555,0.5714286,0.44,0.49717513
620,ddg,True,FGSM,resnet,30/70,vgg,bing,20/80,0.72499996,0.6859504,0.83,0.7511312
621,ddg,True,FGSM,resnet,30/70,vgg,bing,30/70,0.75,0.72727275,0.8,0.76190484
622,ddg,True,FGSM,resnet,30/70,vgg,bing,40/60,0.685,0.75342464,0.55,0.63583815
623,ddg,True,FGSM,resnet,30/70,vgg,bing,50/50,0.695,0.8,0.52,0.630303
624,ddg,True,FGSM,resnet,30/70,alexnet,ddg,20/80,0.7,0.6298701,0.97,0.76377946
625,ddg,True,FGSM,resnet,30/70,alexnet,ddg,30/70,0.77,0.75961536,0.79,0.77450985
626,ddg,True,FGSM,resnet,30/70,alexnet,ddg,40/60,0.765,0.7912088,0.72,0.75392675
627,ddg,True,FGSM,resnet,30/70,alexnet,ddg,50/50,0.78,0.8181818,0.72,0.76595753
628,ddg,True,FGSM,resnet,30/70,resnet,ddg,20/80,0.48999998,0.48979592,0.48,0.48484847
629,ddg,True,FGSM,resnet,30/70,resnet,ddg,30/70,0.475,0.4489796,0.22,0.295302
630,ddg,True,FGSM,resnet,30/70,resnet,ddg,40/60,0.49499997,0.47826087,0.11,0.17886178
631,ddg,True,FGSM,resnet,30/70,resnet,ddg,50/50,0.56,0.64285713,0.27,0.3802817
632,ddg,True,FGSM,resnet,30/70,vgg,ddg,20/80,0.69,0.64615387,0.84,0.73043483
633,ddg,True,FGSM,resnet,30/70,vgg,ddg,30/70,0.69,0.6759259,0.73,0.7019231
634,ddg,True,FGSM,resnet,30/70,vgg,ddg,40/60,0.675,0.7966102,0.47,0.591195
635,ddg,True,FGSM,resnet,30/70,vgg,ddg,50/50,0.64,0.7413793,0.43,0.54430383
636,ddg,True,FGSM,resnet,30/70,alexnet,google,20/80,0.72999996,0.67164177,0.9,0.7692308
637,ddg,True,FGSM,resnet,30/70,alexnet,google,30/70,0.72999996,0.7613636,0.67,0.712766
638,ddg,True,FGSM,resnet,30/70,alexnet,google,40/60,0.77,0.8214286,0.69,0.75000006
639,ddg,True,FGSM,resnet,30/70,alexnet,google,50/50,0.75,0.86764705,0.59,0.7023809
640,ddg,True,FGSM,resnet,30/70,resnet,google,20/80,0.53499997,0.53271025,0.57,0.5507246
641,ddg,True,FGSM,resnet,30/70,resnet,google,30/70,0.505,0.5135135,0.19,0.27737227
642,ddg,True,FGSM,resnet,30/70,resnet,google,40/60,0.49499997,0.4857143,0.17,0.25185186
643,ddg,True,FGSM,resnet,30/70,resnet,google,50/50,0.51,0.53125,0.17,0.25757575
644,ddg,True,FGSM,resnet,30/70,vgg,google,20/80,0.685,0.6456693,0.82,0.72246695
645,ddg,True,FGSM,resnet,30/70,vgg,google,30/70,0.72499996,0.73195875,0.71,0.7208122
646,ddg,True,FGSM,resnet,30/70,vgg,google,40/60,0.64,0.7592593,0.41,0.53246754
647,ddg,True,FGSM,resnet,30/70,vgg,google,50/50,0.61,0.8235294,0.28,0.41791046
648,ddg,True,FGSM,resnet,40/60,alexnet,bing,20/80,0.765,0.75728154,0.78,0.7684729
649,ddg,True,FGSM,resnet,40/60,alexnet,bing,30/70,0.77,0.81395346,0.7,0.75268817
650,ddg,True,FGSM,resnet,40/60,alexnet,bing,40/60,0.78,0.8684211,0.66,0.74999994
651,ddg,True,FGSM,resnet,40/60,alexnet,bing,50/50,0.76,0.7826087,0.72,0.75
652,ddg,True,FGSM,resnet,40/60,resnet,bing,20/80,0.59,0.55625,0.89,0.6846154
653,ddg,True,FGSM,resnet,40/60,resnet,bing,30/70,0.60499996,0.5963303,0.65,0.6220096
654,ddg,True,FGSM,resnet,40/60,resnet,bing,40/60,0.575,0.60273975,0.44,0.50867057
655,ddg,True,FGSM,resnet,40/60,resnet,bing,50/50,0.60499996,0.62352943,0.53,0.57297295
656,ddg,True,FGSM,resnet,40/60,vgg,bing,20/80,0.71999997,0.68333334,0.82,0.7454545
657,ddg,True,FGSM,resnet,40/60,vgg,bing,30/70,0.745,0.73333335,0.77,0.7512196
658,ddg,True,FGSM,resnet,40/60,vgg,bing,40/60,0.7,0.75641024,0.59,0.6629213
659,ddg,True,FGSM,resnet,40/60,vgg,bing,50/50,0.695,0.7826087,0.54,0.6390533
660,ddg,True,FGSM,resnet,40/60,alexnet,ddg,20/80,0.7,0.6333333,0.95,0.76
661,ddg,True,FGSM,resnet,40/60,alexnet,ddg,30/70,0.76,0.75,0.78,0.7647059
662,ddg,True,FGSM,resnet,40/60,alexnet,ddg,40/60,0.73499995,0.76404494,0.68,0.7195767
663,ddg,True,FGSM,resnet,40/60,alexnet,ddg,50/50,0.76,0.8095238,0.68,0.7391304
664,ddg,True,FGSM,resnet,40/60,resnet,ddg,20/80,0.48499998,0.48514852,0.49,0.48756218
665,ddg,True,FGSM,resnet,40/60,resnet,ddg,30/70,0.525,0.5471698,0.29,0.37908494
666,ddg,True,FGSM,resnet,40/60,resnet,ddg,40/60,0.475,0.3809524,0.08,0.1322314
667,ddg,True,FGSM,resnet,40/60,resnet,ddg,50/50,0.53,0.5625,0.27,0.3648649
668,ddg,True,FGSM,resnet,40/60,vgg,ddg,20/80,0.7,0.6515151,0.86,0.7413793
669,ddg,True,FGSM,resnet,40/60,vgg,ddg,30/70,0.71999997,0.71153843,0.74,0.72549015
670,ddg,True,FGSM,resnet,40/60,vgg,ddg,40/60,0.65,0.8125,0.39,0.527027
671,ddg,True,FGSM,resnet,40/60,vgg,ddg,50/50,0.65999997,0.78571427,0.44,0.5641026
672,ddg,True,FGSM,resnet,40/60,alexnet,google,20/80,0.745,0.6929134,0.88,0.7753304
673,ddg,True,FGSM,resnet,40/60,alexnet,google,30/70,0.715,0.7654321,0.62,0.6850829
674,ddg,True,FGSM,resnet,40/60,alexnet,google,40/60,0.755,0.8148148,0.66,0.7292817
675,ddg,True,FGSM,resnet,40/60,alexnet,google,50/50,0.73499995,0.8507463,0.57,0.6826347
676,ddg,True,FGSM,resnet,40/60,resnet,google,20/80,0.575,0.56880736,0.62,0.5933015
677,ddg,True,FGSM,resnet,40/60,resnet,google,30/70,0.555,0.6571429,0.23,0.34074074
678,ddg,True,FGSM,resnet,40/60,resnet,google,40/60,0.56,0.6875,0.22,0.33333334
679,ddg,True,FGSM,resnet,40/60,resnet,google,50/50,0.53499997,0.61290324,0.19,0.29007635
680,ddg,True,FGSM,resnet,40/60,vgg,google,20/80,0.7,0.65384614,0.85,0.7391305
681,ddg,True,FGSM,resnet,40/60,vgg,google,30/70,0.7,0.71276593,0.67,0.69072163
682,ddg,True,FGSM,resnet,40/60,vgg,google,40/60,0.625,0.7659575,0.36,0.48979595
683,ddg,True,FGSM,resnet,40/60,vgg,google,50/50,0.59,0.84615386,0.22,0.34920633
684,ddg,True,FGSM,resnet,50/50,alexnet,bing,20/80,0.805,0.8080808,0.8,0.80402005
685,ddg,True,FGSM,resnet,50/50,alexnet,bing,30/70,0.77,0.8214286,0.69,0.75000006
686,ddg,True,FGSM,resnet,50/50,alexnet,bing,40/60,0.77,0.84615386,0.66,0.74157304
687,ddg,True,FGSM,resnet,50/50,alexnet,bing,50/50,0.765,0.78494626,0.73,0.75647676
688,ddg,True,FGSM,resnet,50/50,resnet,bing,20/80,0.585,0.557047,0.83,0.6666666
689,ddg,True,FGSM,resnet,50/50,resnet,bing,30/70,0.59999996,0.6086956,0.56,0.58333325
690,ddg,True,FGSM,resnet,50/50,resnet,bing,40/60,0.56,0.5882353,0.4,0.47619048
691,ddg,True,FGSM,resnet,50/50,resnet,bing,50/50,0.59,0.625,0.45,0.52325577
692,ddg,True,FGSM,resnet,50/50,vgg,bing,20/80,0.755,0.71428573,0.85,0.7762557
693,ddg,True,FGSM,resnet,50/50,vgg,bing,30/70,0.745,0.72897196,0.78,0.7536231
694,ddg,True,FGSM,resnet,50/50,vgg,bing,40/60,0.695,0.7532467,0.58,0.6553672
695,ddg,True,FGSM,resnet,50/50,vgg,bing,50/50,0.715,0.8115942,0.56,0.6627219
696,ddg,True,FGSM,resnet,50/50,alexnet,ddg,20/80,0.71,0.64,0.96,0.768
697,ddg,True,FGSM,resnet,50/50,alexnet,ddg,30/70,0.76,0.7708333,0.74,0.7551021
698,ddg,True,FGSM,resnet,50/50,alexnet,ddg,40/60,0.75,0.7717391,0.71,0.7395834
699,ddg,True,FGSM,resnet,50/50,alexnet,ddg,50/50,0.76,0.81707317,0.67,0.73626375
700,ddg,True,FGSM,resnet,50/50,resnet,ddg,20/80,0.53499997,0.5346535,0.54,0.53731346
701,ddg,True,FGSM,resnet,50/50,resnet,ddg,30/70,0.53,0.5652174,0.26,0.3561644
702,ddg,True,FGSM,resnet,50/50,resnet,ddg,40/60,0.515,0.5714286,0.12,0.1983471
703,ddg,True,FGSM,resnet,50/50,resnet,ddg,50/50,0.48999998,0.47727272,0.21,0.29166666
704,ddg,True,FGSM,resnet,50/50,vgg,ddg,20/80,0.715,0.66412216,0.87,0.7532467
705,ddg,True,FGSM,resnet,50/50,vgg,ddg,30/70,0.705,0.6952381,0.73,0.71219516
706,ddg,True,FGSM,resnet,50/50,vgg,ddg,40/60,0.675,0.7966102,0.47,0.591195
707,ddg,True,FGSM,resnet,50/50,vgg,ddg,50/50,0.675,0.7692308,0.5,0.60606056
708,ddg,True,FGSM,resnet,50/50,alexnet,google,20/80,0.75,0.68939394,0.91,0.7844827
709,ddg,True,FGSM,resnet,50/50,alexnet,google,30/70,0.73499995,0.77011496,0.67,0.71657753
710,ddg,True,FGSM,resnet,50/50,alexnet,google,40/60,0.73499995,0.78313255,0.65,0.71038246
711,ddg,True,FGSM,resnet,50/50,alexnet,google,50/50,0.73499995,0.89830506,0.53,0.6666666
712,ddg,True,FGSM,resnet,50/50,resnet,google,20/80,0.56,0.5566038,0.59,0.57281554
713,ddg,True,FGSM,resnet,50/50,resnet,google,30/70,0.55,0.6315789,0.24,0.34782606
714,ddg,True,FGSM,resnet,50/50,resnet,google,40/60,0.53999996,0.61764705,0.21,0.31343284
715,ddg,True,FGSM,resnet,50/50,resnet,google,50/50,0.505,0.516129,0.16,0.24427481
716,ddg,True,FGSM,resnet,50/50,vgg,google,20/80,0.7,0.6515151,0.86,0.7413793
717,ddg,True,FGSM,resnet,50/50,vgg,google,30/70,0.72499996,0.7368421,0.7,0.7179487
718,ddg,True,FGSM,resnet,50/50,vgg,google,40/60,0.655,0.8039216,0.41,0.54304636
719,ddg,True,FGSM,resnet,50/50,vgg,google,50/50,0.61,0.8666667,0.26,0.4
720,ddg,True,FGSM,vgg,20/80,alexnet,bing,20/80,0.805,0.78504676,0.84,0.81159425
721,ddg,True,FGSM,vgg,20/80,alexnet,bing,30/70,0.805,0.8426966,0.75,0.79365075
722,ddg,True,FGSM,vgg,20/80,alexnet,bing,40/60,0.825,0.85714287,0.78,0.81675386
723,ddg,True,FGSM,vgg,20/80,alexnet,bing,50/50,0.76,0.76,0.76,0.76
724,ddg,True,FGSM,vgg,20/80,resnet,bing,20/80,0.71,0.6567164,0.88,0.7521367
725,ddg,True,FGSM,vgg,20/80,resnet,bing,30/70,0.765,0.7912088,0.72,0.75392675
726,ddg,True,FGSM,vgg,20/80,resnet,bing,40/60,0.72499996,0.82608694,0.57,0.6745562
727,ddg,True,FGSM,vgg,20/80,resnet,bing,50/50,0.75,0.7906977,0.68,0.7311828
728,ddg,True,FGSM,vgg,20/80,vgg,bing,20/80,0.45499998,0.45454547,0.45,0.45226133
729,ddg,True,FGSM,vgg,20/80,vgg,bing,30/70,0.45999998,0.45454547,0.4,0.42553192
730,ddg,True,FGSM,vgg,20/80,vgg,bing,40/60,0.41,0.32692307,0.17,0.2236842
731,ddg,True,FGSM,vgg,20/80,vgg,bing,50/50,0.465,0.42553192,0.2,0.27210885
732,ddg,True,FGSM,vgg,20/80,alexnet,ddg,20/80,0.71999997,0.64285713,0.99,0.7795276
733,ddg,True,FGSM,vgg,20/80,alexnet,ddg,30/70,0.79499996,0.7478992,0.89,0.81278545
734,ddg,True,FGSM,vgg,20/80,alexnet,ddg,40/60,0.78999996,0.78431374,0.8,0.7920792
735,ddg,True,FGSM,vgg,20/80,alexnet,ddg,50/50,0.815,0.83157897,0.79,0.8102564
736,ddg,True,FGSM,vgg,20/80,resnet,ddg,20/80,0.755,0.7297297,0.81,0.7677725
737,ddg,True,FGSM,vgg,20/80,resnet,ddg,30/70,0.71999997,0.8333333,0.55,0.66265064
738,ddg,True,FGSM,vgg,20/80,resnet,ddg,40/60,0.675,0.90697676,0.39,0.5454545
739,ddg,True,FGSM,vgg,20/80,resnet,ddg,50/50,0.73499995,0.8507463,0.57,0.6826347
740,ddg,True,FGSM,vgg,20/80,vgg,ddg,20/80,0.39999998,0.4107143,0.46,0.43396226
741,ddg,True,FGSM,vgg,20/80,vgg,ddg,30/70,0.38,0.35365853,0.29,0.3186813
742,ddg,True,FGSM,vgg,20/80,vgg,ddg,40/60,0.42,0.34,0.17,0.22666667
743,ddg,True,FGSM,vgg,20/80,vgg,ddg,50/50,0.42,0.34,0.17,0.22666667
744,ddg,True,FGSM,vgg,20/80,alexnet,google,20/80,0.73499995,0.66906476,0.93,0.77824265
745,ddg,True,FGSM,vgg,20/80,alexnet,google,30/70,0.78499997,0.7938144,0.77,0.7817259
746,ddg,True,FGSM,vgg,20/80,alexnet,google,40/60,0.77,0.8068182,0.71,0.7553191
747,ddg,True,FGSM,vgg,20/80,alexnet,google,50/50,0.775,0.8666667,0.65,0.74285716
748,ddg,True,FGSM,vgg,20/80,resnet,google,20/80,0.755,0.7217391,0.83,0.772093
749,ddg,True,FGSM,vgg,20/80,resnet,google,30/70,0.74,0.9,0.54,0.67499995
750,ddg,True,FGSM,vgg,20/80,resnet,google,40/60,0.7,0.8448276,0.49,0.62025315
751,ddg,True,FGSM,vgg,20/80,resnet,google,50/50,0.715,0.877193,0.5,0.6369427
752,ddg,True,FGSM,vgg,20/80,vgg,google,20/80,0.42,0.43103448,0.5,0.46296299
753,ddg,True,FGSM,vgg,20/80,vgg,google,30/70,0.45499998,0.443038,0.35,0.39106143
754,ddg,True,FGSM,vgg,20/80,vgg,google,40/60,0.42,0.33333334,0.16,0.21621622
755,ddg,True,FGSM,vgg,20/80,vgg,google,50/50,0.475,0.4074074,0.11,0.17322834
756,ddg,True,FGSM,vgg,30/70,alexnet,bing,20/80,0.78999996,0.7589286,0.85,0.8018868
757,ddg,True,FGSM,vgg,30/70,alexnet,bing,30/70,0.77,0.79347825,0.73,0.7604167
758,ddg,True,FGSM,vgg,30/70,alexnet,bing,40/60,0.82,0.85555553,0.77,0.8105263
759,ddg,True,FGSM,vgg,30/70,alexnet,bing,50/50,0.76,0.76,0.76,0.76
760,ddg,True,FGSM,vgg,30/70,resnet,bing,20/80,0.74,0.6764706,0.92,0.77966106
761,ddg,True,FGSM,vgg,30/70,resnet,bing,30/70,0.79499996,0.82417583,0.75,0.7853403
762,ddg,True,FGSM,vgg,30/70,resnet,bing,40/60,0.73499995,0.8507463,0.57,0.6826347
763,ddg,True,FGSM,vgg,30/70,resnet,bing,50/50,0.78499997,0.8202247,0.73,0.77248675
764,ddg,True,FGSM,vgg,30/70,vgg,bing,20/80,0.45,0.4528302,0.48,0.4660194
765,ddg,True,FGSM,vgg,30/70,vgg,bing,30/70,0.45499998,0.4526316,0.43,0.44102564
766,ddg,True,FGSM,vgg,30/70,vgg,bing,40/60,0.445,0.3962264,0.21,0.2745098
767,ddg,True,FGSM,vgg,30/70,vgg,bing,50/50,0.49499997,0.4888889,0.22,0.30344826
768,ddg,True,FGSM,vgg,30/70,alexnet,ddg,20/80,0.715,0.6405229,0.98,0.7747035
769,ddg,True,FGSM,vgg,30/70,alexnet,ddg,30/70,0.775,0.73913044,0.85,0.79069775
770,ddg,True,FGSM,vgg,30/70,alexnet,ddg,40/60,0.805,0.7904762,0.83,0.80975604
771,ddg,True,FGSM,vgg,30/70,alexnet,ddg,50/50,0.815,0.8181818,0.81,0.8140704
772,ddg,True,FGSM,vgg,30/70,resnet,ddg,20/80,0.76,0.7280702,0.83,0.7757009
773,ddg,True,FGSM,vgg,30/70,resnet,ddg,30/70,0.71,0.8088235,0.55,0.6547619
774,ddg,True,FGSM,vgg,30/70,resnet,ddg,40/60,0.7,0.9347826,0.43,0.5890411
775,ddg,True,FGSM,vgg,30/70,resnet,ddg,50/50,0.765,0.884058,0.61,0.72189355
776,ddg,True,FGSM,vgg,30/70,vgg,ddg,20/80,0.41,0.42741936,0.53,0.47321427
777,ddg,True,FGSM,vgg,30/70,vgg,ddg,30/70,0.345,0.31764707,0.27,0.2918919
778,ddg,True,FGSM,vgg,30/70,vgg,ddg,40/60,0.42499998,0.3469388,0.17,0.22818792
779,ddg,True,FGSM,vgg,30/70,vgg,ddg,50/50,0.405,0.3272727,0.18,0.23225807
780,ddg,True,FGSM,vgg,30/70,alexnet,google,20/80,0.745,0.6788321,0.93,0.7848101
781,ddg,True,FGSM,vgg,30/70,alexnet,google,30/70,0.765,0.77894735,0.74,0.7589743
782,ddg,True,FGSM,vgg,30/70,alexnet,google,40/60,0.77,0.78723407,0.74,0.7628866
783,ddg,True,FGSM,vgg,30/70,alexnet,google,50/50,0.78999996,0.8717949,0.68,0.76404494
784,ddg,True,FGSM,vgg,30/70,resnet,google,20/80,0.76,0.7280702,0.83,0.7757009
785,ddg,True,FGSM,vgg,30/70,resnet,google,30/70,0.72499996,0.8947368,0.51,0.64968157
786,ddg,True,FGSM,vgg,30/70,resnet,google,40/60,0.71,0.875,0.49,0.6282051
787,ddg,True,FGSM,vgg,30/70,resnet,google,50/50,0.73499995,0.8852459,0.54,0.6708075
788,ddg,True,FGSM,vgg,30/70,vgg,google,20/80,0.42,0.43333334,0.52,0.47272727
789,ddg,True,FGSM,vgg,30/70,vgg,google,30/70,0.45,0.43589744,0.34,0.38202247
790,ddg,True,FGSM,vgg,30/70,vgg,google,40/60,0.42,0.34615386,0.18,0.23684211
791,ddg,True,FGSM,vgg,30/70,vgg,google,50/50,0.48,0.42307693,0.11,0.17460316
792,ddg,True,FGSM,vgg,40/60,alexnet,bing,20/80,0.79999995,0.7777778,0.84,0.8076922
