,dataset,isMath,attack,advModel,advBalancing,model,modelDataset,balancing,acc,precision,recall,f1
531,ddg,True,FGSM,vgg,20/80,alexnet,google,50/50,0.52,0.64285713,0.09,0.15789475
532,ddg,True,FGSM,vgg,20/80,resnet,google,20/80,0.515,0.50793654,0.96,0.66435987
533,ddg,True,FGSM,vgg,20/80,resnet,google,30/70,0.52,0.53125,0.34,0.41463414
534,ddg,True,FGSM,vgg,20/80,resnet,google,40/60,0.49499997,0.4915254,0.29,0.36477986
535,ddg,True,FGSM,vgg,20/80,resnet,google,50/50,0.51,0.53333336,0.16,0.24615383
536,ddg,True,FGSM,vgg,20/80,vgg,google,20/80,0.555,0.5462185,0.65,0.5936073
537,ddg,True,FGSM,vgg,20/80,vgg,google,30/70,0.575,0.5882353,0.5,0.5405405
538,ddg,True,FGSM,vgg,20/80,vgg,google,40/60,0.525,0.6315789,0.12,0.20168066
539,ddg,True,FGSM,vgg,20/80,vgg,google,50/50,0.5,0.5,0.01,0.019607844
540,ddg,True,FGSM,vgg,50/50,alexnet,bing,20/80,0.53499997,0.5368421,0.51,0.5230769
541,ddg,True,FGSM,vgg,50/50,alexnet,bing,30/70,0.545,0.5849057,0.31,0.40522876
542,ddg,True,FGSM,vgg,50/50,alexnet,bing,40/60,0.5,0.5,0.03,0.056603774
543,ddg,True,FGSM,vgg,50/50,alexnet,bing,50/50,0.53,0.59375,0.19,0.28787878
544,ddg,True,FGSM,vgg,50/50,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
545,ddg,True,FGSM,vgg,50/50,resnet,bing,30/70,0.53,0.5185185,0.84,0.6412214
546,ddg,True,FGSM,vgg,50/50,resnet,bing,40/60,0.505,0.5032258,0.78,0.61176467
547,ddg,True,FGSM,vgg,50/50,resnet,bing,50/50,0.53499997,0.53097343,0.6,0.5633803
548,ddg,True,FGSM,vgg,50/50,vgg,bing,20/80,0.545,0.5248619,0.95,0.6761566
549,ddg,True,FGSM,vgg,50/50,vgg,bing,30/70,0.62,0.5833333,0.84,0.6885246
550,ddg,True,FGSM,vgg,50/50,vgg,bing,40/60,0.56,0.62,0.31,0.41333333
551,ddg,True,FGSM,vgg,50/50,vgg,bing,50/50,0.525,0.61904764,0.13,0.21487603
552,ddg,True,FGSM,vgg,50/50,alexnet,ddg,20/80,0.51,0.5050505,1.0,0.67114097
553,ddg,True,FGSM,vgg,50/50,alexnet,ddg,30/70,0.565,0.5670103,0.55,0.5583756
554,ddg,True,FGSM,vgg,50/50,alexnet,ddg,40/60,0.515,0.51111114,0.69,0.5872341
555,ddg,True,FGSM,vgg,50/50,alexnet,ddg,50/50,0.52,0.75,0.06,0.111111104
556,ddg,True,FGSM,vgg,50/50,resnet,ddg,20/80,0.59,0.57894737,0.66,0.6168225
557,ddg,True,FGSM,vgg,50/50,resnet,ddg,30/70,0.53499997,0.5897436,0.23,0.33093527
558,ddg,True,FGSM,vgg,50/50,resnet,ddg,40/60,0.5,nan,0.0,nan
559,ddg,True,FGSM,vgg,50/50,resnet,ddg,50/50,0.56,0.7,0.21,0.32307693
560,ddg,True,FGSM,vgg,50/50,vgg,ddg,20/80,0.53,0.51744187,0.89,0.65441173
561,ddg,True,FGSM,vgg,50/50,vgg,ddg,30/70,0.545,0.5338346,0.71,0.60944206
562,ddg,True,FGSM,vgg,50/50,vgg,ddg,40/60,0.49499997,0.33333334,0.01,0.019417476
563,ddg,True,FGSM,vgg,50/50,vgg,ddg,50/50,0.5,0.5,0.03,0.056603774
564,ddg,True,FGSM,vgg,50/50,alexnet,google,20/80,0.565,0.5970149,0.4,0.47904193
565,ddg,True,FGSM,vgg,50/50,alexnet,google,30/70,0.53499997,0.73333335,0.11,0.19130434
566,ddg,True,FGSM,vgg,50/50,alexnet,google,40/60,0.55,0.6923077,0.18,0.2857143
567,ddg,True,FGSM,vgg,50/50,alexnet,google,50/50,0.525,0.72727275,0.08,0.14414415
568,ddg,True,FGSM,vgg,50/50,resnet,google,20/80,0.48999998,0.49462366,0.92,0.6433566
569,ddg,True,FGSM,vgg,50/50,resnet,google,30/70,0.465,0.4477612,0.3,0.35928142
570,ddg,True,FGSM,vgg,50/50,resnet,google,40/60,0.49499997,0.4888889,0.22,0.30344826
571,ddg,True,FGSM,vgg,50/50,resnet,google,50/50,0.48999998,0.45,0.09,0.15
572,ddg,True,FGSM,vgg,50/50,vgg,google,20/80,0.60499996,0.5801527,0.76,0.65800864
573,ddg,True,FGSM,vgg,50/50,vgg,google,30/70,0.55,0.5543478,0.51,0.53125
574,ddg,True,FGSM,vgg,50/50,vgg,google,40/60,0.52,0.5833333,0.14,0.22580646
575,ddg,True,FGSM,vgg,50/50,vgg,google,50/50,0.48499998,0.2,0.01,0.01904762
576,ddg,True,FGSM,alexnet,30/70,alexnet,bing,20/80,0.42999998,0.43137255,0.44,0.43564355
577,ddg,True,FGSM,alexnet,30/70,alexnet,bing,30/70,0.47,0.3846154,0.1,0.15873016
578,ddg,True,FGSM,alexnet,30/70,alexnet,bing,40/60,0.5,nan,0.0,nan
579,ddg,True,FGSM,alexnet,30/70,alexnet,bing,50/50,0.48499998,0.4516129,0.14,0.21374047
580,ddg,True,FGSM,alexnet,30/70,resnet,bing,20/80,0.505,0.5025126,1.0,0.6688963
581,ddg,True,FGSM,alexnet,30/70,resnet,bing,30/70,0.53499997,0.52287585,0.8,0.6324111
582,ddg,True,FGSM,alexnet,30/70,resnet,bing,40/60,0.545,0.52903223,0.82,0.6431373
583,ddg,True,FGSM,alexnet,30/70,resnet,bing,50/50,0.59999996,0.7380952,0.31,0.43661973
584,ddg,True,FGSM,alexnet,30/70,vgg,bing,20/80,0.53,0.5154639,1.0,0.6802721
585,ddg,True,FGSM,alexnet,30/70,vgg,bing,30/70,0.53999996,0.5229885,0.91,0.66423357
586,ddg,True,FGSM,alexnet,30/70,vgg,bing,40/60,0.55,0.53731346,0.72,0.61538464
587,ddg,True,FGSM,alexnet,30/70,vgg,bing,50/50,0.53499997,0.64,0.16,0.256
588,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,20/80,0.5,0.5,0.99,0.66442955
589,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,30/70,0.49499997,0.4864865,0.18,0.26277375
590,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,40/60,0.39499998,0.4275862,0.62,0.50612247
591,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,50/50,0.5,nan,0.0,nan
592,ddg,True,FGSM,alexnet,30/70,resnet,ddg,20/80,0.53999996,0.54761904,0.46,0.5
593,ddg,True,FGSM,alexnet,30/70,resnet,ddg,30/70,0.505,0.5714286,0.04,0.074766345
594,ddg,True,FGSM,alexnet,30/70,resnet,ddg,40/60,0.5,nan,0.0,nan
595,ddg,True,FGSM,alexnet,30/70,resnet,ddg,50/50,0.49499997,0.4,0.02,0.03809524
596,ddg,True,FGSM,alexnet,30/70,vgg,ddg,20/80,0.505,0.5026455,0.95,0.6574394
597,ddg,True,FGSM,alexnet,30/70,vgg,ddg,30/70,0.56,0.54761904,0.69,0.6106195
598,ddg,True,FGSM,alexnet,30/70,vgg,ddg,40/60,0.505,1.0,0.01,0.01980198
599,ddg,True,FGSM,alexnet,30/70,vgg,ddg,50/50,0.5,nan,0.0,nan
600,ddg,True,FGSM,alexnet,30/70,alexnet,google,20/80,0.48999998,0.44444445,0.08,0.13559322
601,ddg,True,FGSM,alexnet,30/70,alexnet,google,30/70,0.475,0.0,0.0,nan
602,ddg,True,FGSM,alexnet,30/70,alexnet,google,40/60,0.475,0.41935483,0.13,0.19847329
603,ddg,True,FGSM,alexnet,30/70,alexnet,google,50/50,0.475,0.33333334,0.05,0.08695652
604,ddg,True,FGSM,alexnet,30/70,resnet,google,20/80,0.48999998,0.49468085,0.93,0.6458334
605,ddg,True,FGSM,alexnet,30/70,resnet,google,30/70,0.49499997,0.42857143,0.03,0.056074765
606,ddg,True,FGSM,alexnet,30/70,resnet,google,40/60,0.48999998,0.25,0.01,0.01923077
607,ddg,True,FGSM,alexnet,30/70,resnet,google,50/50,0.49499997,0.0,0.0,nan
608,ddg,True,FGSM,alexnet,30/70,vgg,google,20/80,0.57,0.5744681,0.54,0.556701
609,ddg,True,FGSM,alexnet,30/70,vgg,google,30/70,0.55,0.578125,0.37,0.45121953
610,ddg,True,FGSM,alexnet,30/70,vgg,google,40/60,0.48499998,0.0,0.0,nan
611,ddg,True,FGSM,alexnet,30/70,vgg,google,50/50,0.5,nan,0.0,nan
612,ddg,True,FGSM,alexnet,40/60,alexnet,bing,20/80,0.47,0.4673913,0.43,0.44791666
613,ddg,True,FGSM,alexnet,40/60,alexnet,bing,30/70,0.48499998,0.44,0.11,0.176
614,ddg,True,FGSM,alexnet,40/60,alexnet,bing,40/60,0.5,nan,0.0,nan
615,ddg,True,FGSM,alexnet,40/60,alexnet,bing,50/50,0.48999998,0.46875,0.15,0.22727273
616,ddg,True,FGSM,alexnet,40/60,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
617,ddg,True,FGSM,alexnet,40/60,resnet,bing,30/70,0.53,0.5197368,0.79,0.6269841
618,ddg,True,FGSM,alexnet,40/60,resnet,bing,40/60,0.505,0.50318474,0.79,0.614786
619,ddg,True,FGSM,alexnet,40/60,resnet,bing,50/50,0.58,0.6904762,0.29,0.4084507
620,ddg,True,FGSM,alexnet,40/60,vgg,bing,20/80,0.52,0.5104167,0.98,0.6712329
621,ddg,True,FGSM,alexnet,40/60,vgg,bing,30/70,0.55,0.52840906,0.93,0.67391306
622,ddg,True,FGSM,alexnet,40/60,vgg,bing,40/60,0.59499997,0.5683453,0.79,0.66108793
623,ddg,True,FGSM,alexnet,40/60,vgg,bing,50/50,0.56,0.7,0.21,0.32307693
624,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,20/80,0.49499997,0.49748743,0.99,0.66220737
625,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,30/70,0.48499998,0.45454547,0.15,0.22556391
626,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,40/60,0.42,0.44520548,0.65,0.5284553
627,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,50/50,0.5,nan,0.0,nan
628,ddg,True,FGSM,alexnet,40/60,resnet,ddg,20/80,0.53,0.53571427,0.45,0.48913044
629,ddg,True,FGSM,alexnet,40/60,resnet,ddg,30/70,0.515,0.71428573,0.05,0.093457945
630,ddg,True,FGSM,alexnet,40/60,resnet,ddg,40/60,0.5,nan,0.0,nan
631,ddg,True,FGSM,alexnet,40/60,resnet,ddg,50/50,0.48,0.25,0.02,0.037037034
632,ddg,True,FGSM,alexnet,40/60,vgg,ddg,20/80,0.505,0.5027322,0.92,0.65017664
633,ddg,True,FGSM,alexnet,40/60,vgg,ddg,30/70,0.58,0.56060606,0.74,0.63793105
634,ddg,True,FGSM,alexnet,40/60,vgg,ddg,40/60,0.49499997,0.0,0.0,nan
635,ddg,True,FGSM,alexnet,40/60,vgg,ddg,50/50,0.5,nan,0.0,nan
636,ddg,True,FGSM,alexnet,40/60,alexnet,google,20/80,0.49499997,0.46666667,0.07,0.121739134
637,ddg,True,FGSM,alexnet,40/60,alexnet,google,30/70,0.48499998,0.2857143,0.02,0.037383173
638,ddg,True,FGSM,alexnet,40/60,alexnet,google,40/60,0.475,0.42424244,0.14,0.21052633
639,ddg,True,FGSM,alexnet,40/60,alexnet,google,50/50,0.505,0.53333336,0.08,0.13913043
640,ddg,True,FGSM,alexnet,40/60,resnet,google,20/80,0.49499997,0.4973545,0.94,0.650519
641,ddg,True,FGSM,alexnet,40/60,resnet,google,30/70,0.505,0.5714286,0.04,0.074766345
642,ddg,True,FGSM,alexnet,40/60,resnet,google,40/60,0.52,0.75,0.06,0.111111104
643,ddg,True,FGSM,alexnet,40/60,resnet,google,50/50,0.49499997,0.0,0.0,nan
644,ddg,True,FGSM,alexnet,40/60,vgg,google,20/80,0.60499996,0.60194176,0.62,0.6108375
645,ddg,True,FGSM,alexnet,40/60,vgg,google,30/70,0.59999996,0.67241377,0.39,0.4936709
646,ddg,True,FGSM,alexnet,40/60,vgg,google,40/60,0.52,0.8333333,0.05,0.094339624
647,ddg,True,FGSM,alexnet,40/60,vgg,google,50/50,0.5,nan,0.0,nan
648,ddg,True,FGSM,alexnet,20/80,alexnet,bing,20/80,0.44,0.4347826,0.4,0.4166667
649,ddg,True,FGSM,alexnet,20/80,alexnet,bing,30/70,0.48999998,0.47058824,0.16,0.23880596
650,ddg,True,FGSM,alexnet,20/80,alexnet,bing,40/60,0.5,nan,0.0,nan
651,ddg,True,FGSM,alexnet,20/80,alexnet,bing,50/50,0.53,0.57894737,0.22,0.3188406
652,ddg,True,FGSM,alexnet,20/80,resnet,bing,20/80,0.505,0.5025126,1.0,0.6688963
653,ddg,True,FGSM,alexnet,20/80,resnet,bing,30/70,0.53999996,0.5263158,0.8,0.63492066
654,ddg,True,FGSM,alexnet,20/80,resnet,bing,40/60,0.48999998,0.4935065,0.76,0.5984252
655,ddg,True,FGSM,alexnet,20/80,resnet,bing,50/50,0.56,0.64285713,0.27,0.3802817
656,ddg,True,FGSM,alexnet,20/80,vgg,bing,20/80,0.525,0.513089,0.98,0.6735395
657,ddg,True,FGSM,alexnet,20/80,vgg,bing,30/70,0.525,0.5138122,0.93,0.6619218
658,ddg,True,FGSM,alexnet,20/80,vgg,bing,40/60,0.59,0.56164384,0.82,0.6666667
659,ddg,True,FGSM,alexnet,20/80,vgg,bing,50/50,0.55,0.7083333,0.17,0.27419356
660,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,20/80,0.49499997,0.49748743,0.99,0.66220737
661,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,30/70,0.52,0.5588235,0.19,0.2835821
662,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,40/60,0.47,0.47945204,0.7,0.5691057
663,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,50/50,0.5,nan,0.0,nan
664,ddg,True,FGSM,alexnet,20/80,resnet,ddg,20/80,0.52,0.5277778,0.38,0.44186047
665,ddg,True,FGSM,alexnet,20/80,resnet,ddg,30/70,0.52,0.8333333,0.05,0.094339624
666,ddg,True,FGSM,alexnet,20/80,resnet,ddg,40/60,0.5,nan,0.0,nan
667,ddg,True,FGSM,alexnet,20/80,resnet,ddg,50/50,0.48999998,0.33333334,0.02,0.03773585
668,ddg,True,FGSM,alexnet,20/80,vgg,ddg,20/80,0.48999998,0.49479166,0.95,0.6506849
669,ddg,True,FGSM,alexnet,20/80,vgg,ddg,30/70,0.55,0.53571427,0.75,0.625
670,ddg,True,FGSM,alexnet,20/80,vgg,ddg,40/60,0.505,1.0,0.01,0.01980198
671,ddg,True,FGSM,alexnet,20/80,vgg,ddg,50/50,0.505,1.0,0.01,0.01980198
672,ddg,True,FGSM,alexnet,20/80,alexnet,google,20/80,0.47,0.33333334,0.06,0.10169491
673,ddg,True,FGSM,alexnet,20/80,alexnet,google,30/70,0.48999998,0.375,0.03,0.055555552
674,ddg,True,FGSM,alexnet,20/80,alexnet,google,40/60,0.48999998,0.45833334,0.11,0.17741936
675,ddg,True,FGSM,alexnet,20/80,alexnet,google,50/50,0.475,0.33333334,0.05,0.08695652
676,ddg,True,FGSM,alexnet,20/80,resnet,google,20/80,0.45999998,0.47826087,0.88,0.6197183
677,ddg,True,FGSM,alexnet,20/80,resnet,google,30/70,0.49499997,0.4,0.02,0.03809524
678,ddg,True,FGSM,alexnet,20/80,resnet,google,40/60,0.49499997,0.44444445,0.04,0.0733945
679,ddg,True,FGSM,alexnet,20/80,resnet,google,50/50,0.49499997,0.0,0.0,nan
680,ddg,True,FGSM,alexnet,20/80,vgg,google,20/80,0.575,0.5714286,0.6,0.5853659
681,ddg,True,FGSM,alexnet,20/80,vgg,google,30/70,0.59499997,0.64179105,0.43,0.51497006
682,ddg,True,FGSM,alexnet,20/80,vgg,google,40/60,0.5,0.5,0.02,0.03846154
683,ddg,True,FGSM,alexnet,20/80,vgg,google,50/50,0.5,nan,0.0,nan
684,ddg,True,FGSM,alexnet,50/50,alexnet,bing,20/80,0.445,0.44210526,0.42,0.43076923
685,ddg,True,FGSM,alexnet,50/50,alexnet,bing,30/70,0.42999998,0.25,0.07,0.109375
686,ddg,True,FGSM,alexnet,50/50,alexnet,bing,40/60,0.5,nan,0.0,nan
687,ddg,True,FGSM,alexnet,50/50,alexnet,bing,50/50,0.51,0.53571427,0.15,0.23437501
688,ddg,True,FGSM,alexnet,50/50,resnet,bing,20/80,0.49499997,0.49748743,0.99,0.66220737
689,ddg,True,FGSM,alexnet,50/50,resnet,bing,30/70,0.53,0.5192308,0.81,0.6328125
690,ddg,True,FGSM,alexnet,50/50,resnet,bing,40/60,0.525,0.516129,0.8,0.627451
691,ddg,True,FGSM,alexnet,50/50,resnet,bing,50/50,0.545,0.61538464,0.24,0.34532374
692,ddg,True,FGSM,alexnet,50/50,vgg,bing,20/80,0.52,0.5103093,0.99,0.67346936
693,ddg,True,FGSM,alexnet,50/50,vgg,bing,30/70,0.57,0.5388889,0.97,0.69285715
694,ddg,True,FGSM,alexnet,50/50,vgg,bing,40/60,0.61,0.57746476,0.82,0.677686
695,ddg,True,FGSM,alexnet,50/50,vgg,bing,50/50,0.52,0.6,0.12,0.2
696,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,20/80,0.48999998,0.4949495,0.98,0.6577181
697,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,30/70,0.47,0.42857143,0.18,0.25352114
698,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,40/60,0.41,0.44,0.66,0.528
699,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,50/50,0.5,nan,0.0,nan
700,ddg,True,FGSM,alexnet,50/50,resnet,ddg,20/80,0.56,0.5681818,0.5,0.53191495
701,ddg,True,FGSM,alexnet,50/50,resnet,ddg,30/70,0.52,0.7,0.07,0.12727273
702,ddg,True,FGSM,alexnet,50/50,resnet,ddg,40/60,0.505,1.0,0.01,0.01980198
703,ddg,True,FGSM,alexnet,50/50,resnet,ddg,50/50,0.51,0.625,0.05,0.09259259
704,ddg,True,FGSM,alexnet,50/50,vgg,ddg,20/80,0.53,0.5159575,0.97,0.6736111
705,ddg,True,FGSM,alexnet,50/50,vgg,ddg,30/70,0.57,0.5514706,0.75,0.6355933
706,ddg,True,FGSM,alexnet,50/50,vgg,ddg,40/60,0.5,nan,0.0,nan
707,ddg,True,FGSM,alexnet,50/50,vgg,ddg,50/50,0.49499997,0.0,0.0,nan
708,ddg,True,FGSM,alexnet,50/50,alexnet,google,20/80,0.48499998,0.42105263,0.08,0.13445377
709,ddg,True,FGSM,alexnet,50/50,alexnet,google,30/70,0.5,0.5,0.02,0.03846154
710,ddg,True,FGSM,alexnet,50/50,alexnet,google,40/60,0.505,0.51724136,0.15,0.23255815
711,ddg,True,FGSM,alexnet,50/50,alexnet,google,50/50,0.515,0.6,0.09,0.15652174
712,ddg,True,FGSM,alexnet,50/50,resnet,google,20/80,0.49499997,0.4973822,0.95,0.65292096
713,ddg,True,FGSM,alexnet,50/50,resnet,google,30/70,0.5,0.5,0.04,0.07407407
714,ddg,True,FGSM,alexnet,50/50,resnet,google,40/60,0.5,0.5,0.05,0.09090909
715,ddg,True,FGSM,alexnet,50/50,resnet,google,50/50,0.49499997,0.33333334,0.01,0.019417476
716,ddg,True,FGSM,alexnet,50/50,vgg,google,20/80,0.60499996,0.5981308,0.64,0.6183575
717,ddg,True,FGSM,alexnet,50/50,vgg,google,30/70,0.585,0.63076925,0.41,0.49696973
718,ddg,True,FGSM,alexnet,50/50,vgg,google,40/60,0.505,0.6666667,0.02,0.03883495
719,ddg,True,FGSM,alexnet,50/50,vgg,google,50/50,0.5,nan,0.0,nan
720,ddg,True,FGSM,resnet,30/70,alexnet,bing,20/80,0.525,0.5280899,0.47,0.49735448
721,ddg,True,FGSM,resnet,30/70,alexnet,bing,30/70,0.53999996,0.56666666,0.34,0.425
722,ddg,True,FGSM,resnet,30/70,alexnet,bing,40/60,0.51,1.0,0.02,0.039215688
723,ddg,True,FGSM,resnet,30/70,alexnet,bing,50/50,0.53999996,0.6818182,0.15,0.24590164
724,ddg,True,FGSM,resnet,30/70,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
725,ddg,True,FGSM,resnet,30/70,resnet,bing,30/70,0.525,0.5146199,0.88,0.6494465
726,ddg,True,FGSM,resnet,30/70,resnet,bing,40/60,0.515,0.5086705,0.88,0.64468867
727,ddg,True,FGSM,resnet,30/70,resnet,bing,50/50,0.53,0.5263158,0.6,0.5607477
728,ddg,True,FGSM,resnet,30/70,vgg,bing,20/80,0.51,0.5050505,1.0,0.67114097
729,ddg,True,FGSM,resnet,30/70,vgg,bing,30/70,0.56,0.5322581,0.99,0.6923078
730,ddg,True,FGSM,resnet,30/70,vgg,bing,40/60,0.59499997,0.5703704,0.77,0.6553191
731,ddg,True,FGSM,resnet,30/70,vgg,bing,50/50,0.565,0.63829786,0.3,0.40816328
732,ddg,True,FGSM,resnet,30/70,alexnet,ddg,20/80,0.505,0.5025126,1.0,0.6688963
733,ddg,True,FGSM,resnet,30/70,alexnet,ddg,30/70,0.53499997,0.5244755,0.75,0.6172839
734,ddg,True,FGSM,resnet,30/70,alexnet,ddg,40/60,0.49499997,0.49717513,0.88,0.635379
735,ddg,True,FGSM,resnet,30/70,alexnet,ddg,50/50,0.515,0.8,0.04,0.07619048
736,ddg,True,FGSM,resnet,30/70,resnet,ddg,20/80,0.49499997,0.49586776,0.6,0.54298645
737,ddg,True,FGSM,resnet,30/70,resnet,ddg,30/70,0.445,0.2962963,0.08,0.12598425
738,ddg,True,FGSM,resnet,30/70,resnet,ddg,40/60,0.49499997,0.0,0.0,nan
739,ddg,True,FGSM,resnet,30/70,resnet,ddg,50/50,0.505,0.53846157,0.07,0.123893805
740,ddg,True,FGSM,resnet,30/70,vgg,ddg,20/80,0.51,0.5050505,1.0,0.67114097
741,ddg,True,FGSM,resnet,30/70,vgg,ddg,30/70,0.58,0.54651165,0.94,0.6911764
742,ddg,True,FGSM,resnet,30/70,vgg,ddg,40/60,0.5,0.5,0.03,0.056603774
743,ddg,True,FGSM,resnet,30/70,vgg,ddg,50/50,0.5,0.5,0.03,0.056603774
744,ddg,True,FGSM,resnet,30/70,alexnet,google,20/80,0.555,0.60784316,0.31,0.41059604
745,ddg,True,FGSM,resnet,30/70,alexnet,google,30/70,0.51,0.6666667,0.04,0.0754717
746,ddg,True,FGSM,resnet,30/70,alexnet,google,40/60,0.525,0.6086956,0.14,0.22764228
747,ddg,True,FGSM,resnet,30/70,alexnet,google,50/50,0.55,0.72727275,0.16,0.2622951
748,ddg,True,FGSM,resnet,30/70,resnet,google,20/80,0.515,0.5081081,0.94,0.6596491
749,ddg,True,FGSM,resnet,30/70,resnet,google,30/70,0.48499998,0.45714286,0.16,0.23703703
750,ddg,True,FGSM,resnet,30/70,resnet,google,40/60,0.45,0.375,0.15,0.21428573
751,ddg,True,FGSM,resnet,30/70,resnet,google,50/50,0.5,0.5,0.05,0.09090909
752,ddg,True,FGSM,resnet,30/70,vgg,google,20/80,0.59,0.5535714,0.93,0.6940298
753,ddg,True,FGSM,resnet,30/70,vgg,google,30/70,0.59499997,0.56551725,0.82,0.66938776
754,ddg,True,FGSM,resnet,30/70,vgg,google,40/60,0.525,0.64705884,0.11,0.18803418
755,ddg,True,FGSM,resnet,30/70,vgg,google,50/50,0.505,1.0,0.01,0.01980198
756,ddg,True,FGSM,resnet,40/60,alexnet,bing,20/80,0.56,0.575,0.46,0.51111114
757,ddg,True,FGSM,resnet,40/60,alexnet,bing,30/70,0.52,0.5344828,0.31,0.39240506
758,ddg,True,FGSM,resnet,40/60,alexnet,bing,40/60,0.505,0.6666667,0.02,0.03883495
759,ddg,True,FGSM,resnet,40/60,alexnet,bing,50/50,0.515,0.5882353,0.1,0.17094018
760,ddg,True,FGSM,resnet,40/60,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
761,ddg,True,FGSM,resnet,40/60,resnet,bing,30/70,0.525,0.5139665,0.92,0.6594982
762,ddg,True,FGSM,resnet,40/60,resnet,bing,40/60,0.515,0.50877196,0.87,0.6420664
763,ddg,True,FGSM,resnet,40/60,resnet,bing,50/50,0.525,0.52136755,0.61,0.562212
764,ddg,True,FGSM,resnet,40/60,vgg,bing,20/80,0.51,0.5050505,1.0,0.67114097
765,ddg,True,FGSM,resnet,40/60,vgg,bing,30/70,0.53999996,0.52105266,0.99,0.6827587
766,ddg,True,FGSM,resnet,40/60,vgg,bing,40/60,0.625,0.5816994,0.89,0.7035573
767,ddg,True,FGSM,resnet,40/60,vgg,bing,50/50,0.545,0.5762712,0.34,0.42767292
768,ddg,True,FGSM,resnet,40/60,alexnet,ddg,20/80,0.5,0.5,1.0,0.6666667
769,ddg,True,FGSM,resnet,40/60,alexnet,ddg,30/70,0.545,0.53103447,0.77,0.6285714
770,ddg,True,FGSM,resnet,40/60,alexnet,ddg,40/60,0.49499997,0.49710983,0.86,0.63003665
771,ddg,True,FGSM,resnet,40/60,alexnet,ddg,50/50,0.505,0.6,0.03,0.05714286
772,ddg,True,FGSM,resnet,40/60,resnet,ddg,20/80,0.53499997,0.52671754,0.69,0.5974026
773,ddg,True,FGSM,resnet,40/60,resnet,ddg,30/70,0.51,0.55,0.11,0.18333332
774,ddg,True,FGSM,resnet,40/60,resnet,ddg,40/60,0.5,nan,0.0,nan
775,ddg,True,FGSM,resnet,40/60,resnet,ddg,50/50,0.51,0.5625,0.09,0.15517242
776,ddg,True,FGSM,resnet,40/60,vgg,ddg,20/80,0.49499997,0.49748743,0.99,0.66220737
777,ddg,True,FGSM,resnet,40/60,vgg,ddg,30/70,0.53,0.51704544,0.91,0.6594203
778,ddg,True,FGSM,resnet,40/60,vgg,ddg,40/60,0.5,0.5,0.01,0.019607844
779,ddg,True,FGSM,resnet,40/60,vgg,ddg,50/50,0.51,0.625,0.05,0.09259259
780,ddg,True,FGSM,resnet,40/60,alexnet,google,20/80,0.575,0.6415094,0.34,0.44444442
781,ddg,True,FGSM,resnet,40/60,alexnet,google,30/70,0.505,0.5714286,0.04,0.074766345
782,ddg,True,FGSM,resnet,40/60,alexnet,google,40/60,0.53,0.60714287,0.17,0.265625
783,ddg,True,FGSM,resnet,40/60,alexnet,google,50/50,0.57,0.7916667,0.19,0.30645162
784,ddg,True,FGSM,resnet,40/60,resnet,google,20/80,0.45999998,0.47802198,0.87,0.61702126
785,ddg,True,FGSM,resnet,40/60,resnet,google,30/70,0.505,0.51724136,0.15,0.23255815
786,ddg,True,FGSM,resnet,40/60,resnet,google,40/60,0.5,0.5,0.23,0.31506848
787,ddg,True,FGSM,resnet,40/60,resnet,google,50/50,0.48,0.33333334,0.04,0.071428575
788,ddg,True,FGSM,resnet,40/60,vgg,google,20/80,0.555,0.53216374,0.91,0.67158675
789,ddg,True,FGSM,resnet,40/60,vgg,google,30/70,0.59999996,0.56578946,0.86,0.6825397
790,ddg,True,FGSM,resnet,40/60,vgg,google,40/60,0.53499997,0.64,0.16,0.256
791,ddg,True,FGSM,resnet,40/60,vgg,google,50/50,0.5,nan,0.0,nan
792,ddg,True,FGSM,resnet,20/80,alexnet,bing,20/80,0.565,0.5764706,0.49,0.5297298
793,ddg,True,FGSM,resnet,20/80,alexnet,bing,30/70,0.55,0.5862069,0.34,0.43037972
794,ddg,True,FGSM,resnet,20/80,alexnet,bing,40/60,0.49499997,0.4,0.02,0.03809524
795,ddg,True,FGSM,resnet,20/80,alexnet,bing,50/50,0.525,0.6315789,0.12,0.20168066
796,ddg,True,FGSM,resnet,20/80,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
