,dataset,isMath,attack,advModel,advBalancing,model,modelDataset,balancing,acc,precision,recall,f1
537,ddg,True,FGSM,vgg,20/80,vgg,google,30/70,0.60499996,0.64,0.48,0.5485714
538,ddg,True,FGSM,vgg,20/80,vgg,google,40/60,0.52,0.6111111,0.11,0.18644068
539,ddg,True,FGSM,vgg,20/80,vgg,google,50/50,0.48,0.0,0.0,nan
540,ddg,True,FGSM,vgg,50/50,alexnet,bing,20/80,0.60499996,0.6060606,0.6,0.60301507
541,ddg,True,FGSM,vgg,50/50,alexnet,bing,30/70,0.575,0.64705884,0.33,0.43708608
542,ddg,True,FGSM,vgg,50/50,alexnet,bing,40/60,0.525,0.6923077,0.09,0.15929204
543,ddg,True,FGSM,vgg,50/50,alexnet,bing,50/50,0.57,0.64,0.32,0.42666668
544,ddg,True,FGSM,vgg,50/50,resnet,bing,20/80,0.515,0.50769234,0.99,0.67118645
545,ddg,True,FGSM,vgg,50/50,resnet,bing,30/70,0.575,0.54966885,0.83,0.66135454
546,ddg,True,FGSM,vgg,50/50,resnet,bing,40/60,0.57,0.5538462,0.72,0.626087
547,ddg,True,FGSM,vgg,50/50,resnet,bing,50/50,0.58,0.5769231,0.6,0.5882353
548,ddg,True,FGSM,vgg,50/50,vgg,bing,20/80,0.565,0.5408805,0.86,0.66409266
549,ddg,True,FGSM,vgg,50/50,vgg,bing,30/70,0.635,0.608,0.76,0.6755555
550,ddg,True,FGSM,vgg,50/50,vgg,bing,40/60,0.575,0.68292683,0.28,0.3971631
551,ddg,True,FGSM,vgg,50/50,vgg,bing,50/50,0.48999998,0.45,0.09,0.15
552,ddg,True,FGSM,vgg,50/50,alexnet,ddg,20/80,0.51,0.5050505,1.0,0.67114097
553,ddg,True,FGSM,vgg,50/50,alexnet,ddg,30/70,0.65,0.7027027,0.52,0.5977011
554,ddg,True,FGSM,vgg,50/50,alexnet,ddg,40/60,0.565,0.5585586,0.62,0.5876777
555,ddg,True,FGSM,vgg,50/50,alexnet,ddg,50/50,0.52,0.6666667,0.08,0.14285715
556,ddg,True,FGSM,vgg,50/50,resnet,ddg,20/80,0.61,0.59322035,0.7,0.64220184
557,ddg,True,FGSM,vgg,50/50,resnet,ddg,30/70,0.57,0.675,0.27,0.3857143
558,ddg,True,FGSM,vgg,50/50,resnet,ddg,40/60,0.51,1.0,0.02,0.039215688
559,ddg,True,FGSM,vgg,50/50,resnet,ddg,50/50,0.61,0.75,0.33,0.4583333
560,ddg,True,FGSM,vgg,50/50,vgg,ddg,20/80,0.53,0.5194805,0.8,0.62992126
561,ddg,True,FGSM,vgg,50/50,vgg,ddg,30/70,0.53499997,0.5294118,0.63,0.5753425
562,ddg,True,FGSM,vgg,50/50,vgg,ddg,40/60,0.505,0.5714286,0.04,0.074766345
563,ddg,True,FGSM,vgg,50/50,vgg,ddg,50/50,0.505,0.54545456,0.06,0.1081081
564,ddg,True,FGSM,vgg,50/50,alexnet,google,20/80,0.65999997,0.6509434,0.69,0.669903
565,ddg,True,FGSM,vgg,50/50,alexnet,google,30/70,0.565,0.7241379,0.21,0.3255814
566,ddg,True,FGSM,vgg,50/50,alexnet,google,40/60,0.57,0.71875,0.23,0.34848484
567,ddg,True,FGSM,vgg,50/50,alexnet,google,50/50,0.565,0.7407407,0.2,0.31496066
568,ddg,True,FGSM,vgg,50/50,resnet,google,20/80,0.48999998,0.4939759,0.82,0.6165413
569,ddg,True,FGSM,vgg,50/50,resnet,google,30/70,0.525,0.55813956,0.24,0.33566433
570,ddg,True,FGSM,vgg,50/50,resnet,google,40/60,0.55,0.6666667,0.2,0.30769232
571,ddg,True,FGSM,vgg,50/50,resnet,google,50/50,0.52,0.6,0.12,0.2
572,ddg,True,FGSM,vgg,50/50,vgg,google,20/80,0.63,0.6,0.78,0.67826086
573,ddg,True,FGSM,vgg,50/50,vgg,google,30/70,0.59499997,0.60674155,0.54,0.57142854
574,ddg,True,FGSM,vgg,50/50,vgg,google,40/60,0.525,0.5862069,0.17,0.2635659
575,ddg,True,FGSM,vgg,50/50,vgg,google,50/50,0.49499997,0.44444445,0.04,0.0733945
576,ddg,True,FGSM,alexnet,30/70,alexnet,bing,20/80,0.41,0.40816328,0.4,0.40404043
577,ddg,True,FGSM,alexnet,30/70,alexnet,bing,30/70,0.45999998,0.3888889,0.14,0.20588237
578,ddg,True,FGSM,alexnet,30/70,alexnet,bing,40/60,0.505,1.0,0.01,0.01980198
579,ddg,True,FGSM,alexnet,30/70,alexnet,bing,50/50,0.52,0.53846157,0.28,0.36842105
580,ddg,True,FGSM,alexnet,30/70,resnet,bing,20/80,0.505,0.5025126,1.0,0.6688963
581,ddg,True,FGSM,alexnet,30/70,resnet,bing,30/70,0.555,0.537931,0.78,0.6367347
582,ddg,True,FGSM,alexnet,30/70,resnet,bing,40/60,0.52,0.5140845,0.73,0.6033058
583,ddg,True,FGSM,alexnet,30/70,resnet,bing,50/50,0.59,0.75,0.27,0.39705887
584,ddg,True,FGSM,alexnet,30/70,vgg,bing,20/80,0.555,0.5300546,0.97,0.68551236
585,ddg,True,FGSM,alexnet,30/70,vgg,bing,30/70,0.58,0.55,0.88,0.67692304
586,ddg,True,FGSM,alexnet,30/70,vgg,bing,40/60,0.565,0.5670103,0.55,0.5583756
587,ddg,True,FGSM,alexnet,30/70,vgg,bing,50/50,0.53,0.61538464,0.16,0.25396824
588,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,20/80,0.49499997,0.49746192,0.98,0.6599326
589,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,30/70,0.505,0.5263158,0.1,0.16806723
590,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,40/60,0.375,0.37623763,0.38,0.37810946
591,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,50/50,0.5,nan,0.0,nan
592,ddg,True,FGSM,alexnet,30/70,resnet,ddg,20/80,0.53999996,0.537037,0.58,0.5576922
593,ddg,True,FGSM,alexnet,30/70,resnet,ddg,30/70,0.505,0.5555556,0.05,0.09174312
594,ddg,True,FGSM,alexnet,30/70,resnet,ddg,40/60,0.505,1.0,0.01,0.01980198
595,ddg,True,FGSM,alexnet,30/70,resnet,ddg,50/50,0.49499997,0.45454547,0.05,0.090090096
596,ddg,True,FGSM,alexnet,30/70,vgg,ddg,20/80,0.565,0.5398773,0.88,0.66920155
597,ddg,True,FGSM,alexnet,30/70,vgg,ddg,30/70,0.56,0.5588235,0.57,0.5643564
598,ddg,True,FGSM,alexnet,30/70,vgg,ddg,40/60,0.505,0.6666667,0.02,0.03883495
599,ddg,True,FGSM,alexnet,30/70,vgg,ddg,50/50,0.5,0.5,0.01,0.019607844
600,ddg,True,FGSM,alexnet,30/70,alexnet,google,20/80,0.42,0.2777778,0.1,0.14705883
601,ddg,True,FGSM,alexnet,30/70,alexnet,google,30/70,0.48,0.33333334,0.04,0.071428575
602,ddg,True,FGSM,alexnet,30/70,alexnet,google,40/60,0.47,0.40625,0.13,0.19696969
603,ddg,True,FGSM,alexnet,30/70,alexnet,google,50/50,0.45999998,0.2777778,0.05,0.084745765
604,ddg,True,FGSM,alexnet,30/70,resnet,google,20/80,0.48,0.48850575,0.85,0.620438
605,ddg,True,FGSM,alexnet,30/70,resnet,google,30/70,0.5,0.5,0.03,0.056603774
606,ddg,True,FGSM,alexnet,30/70,resnet,google,40/60,0.49499997,0.33333334,0.01,0.019417476
607,ddg,True,FGSM,alexnet,30/70,resnet,google,50/50,0.48999998,0.0,0.0,nan
608,ddg,True,FGSM,alexnet,30/70,vgg,google,20/80,0.585,0.58947366,0.56,0.57435894
609,ddg,True,FGSM,alexnet,30/70,vgg,google,30/70,0.53,0.5576923,0.29,0.38157895
610,ddg,True,FGSM,alexnet,30/70,vgg,google,40/60,0.5,0.5,0.03,0.056603774
611,ddg,True,FGSM,alexnet,30/70,vgg,google,50/50,0.5,nan,0.0,nan
612,ddg,True,FGSM,alexnet,40/60,alexnet,bing,20/80,0.475,0.4742268,0.46,0.46700507
613,ddg,True,FGSM,alexnet,40/60,alexnet,bing,30/70,0.48499998,0.45714286,0.16,0.23703703
614,ddg,True,FGSM,alexnet,40/60,alexnet,bing,40/60,0.505,1.0,0.01,0.01980198
615,ddg,True,FGSM,alexnet,40/60,alexnet,bing,50/50,0.475,0.4489796,0.22,0.295302
616,ddg,True,FGSM,alexnet,40/60,resnet,bing,20/80,0.49499997,0.49748743,0.99,0.66220737
617,ddg,True,FGSM,alexnet,40/60,resnet,bing,30/70,0.59,0.5625,0.81,0.66393447
618,ddg,True,FGSM,alexnet,40/60,resnet,bing,40/60,0.545,0.53061223,0.78,0.6315789
619,ddg,True,FGSM,alexnet,40/60,resnet,bing,50/50,0.575,0.7027027,0.26,0.37956202
620,ddg,True,FGSM,alexnet,40/60,vgg,bing,20/80,0.53999996,0.521978,0.95,0.67375886
621,ddg,True,FGSM,alexnet,40/60,vgg,bing,30/70,0.60499996,0.5714286,0.84,0.68016195
622,ddg,True,FGSM,alexnet,40/60,vgg,bing,40/60,0.625,0.61904764,0.65,0.63414633
623,ddg,True,FGSM,alexnet,40/60,vgg,bing,50/50,0.585,0.8148148,0.22,0.34645668
624,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,20/80,0.48999998,0.4949495,0.98,0.6577181
625,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,30/70,0.5,0.5,0.09,0.15254237
626,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,40/60,0.37,0.37,0.37,0.37
627,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,50/50,0.5,nan,0.0,nan
628,ddg,True,FGSM,alexnet,40/60,resnet,ddg,20/80,0.53999996,0.5377358,0.57,0.553398
629,ddg,True,FGSM,alexnet,40/60,resnet,ddg,30/70,0.52,0.75,0.06,0.111111104
630,ddg,True,FGSM,alexnet,40/60,resnet,ddg,40/60,0.5,nan,0.0,nan
631,ddg,True,FGSM,alexnet,40/60,resnet,ddg,50/50,0.515,0.6666667,0.06,0.11009174
632,ddg,True,FGSM,alexnet,40/60,vgg,ddg,20/80,0.53999996,0.52469134,0.85,0.6488549
633,ddg,True,FGSM,alexnet,40/60,vgg,ddg,30/70,0.59,0.5849057,0.62,0.6019417
634,ddg,True,FGSM,alexnet,40/60,vgg,ddg,40/60,0.5,0.5,0.01,0.019607844
635,ddg,True,FGSM,alexnet,40/60,vgg,ddg,50/50,0.5,0.5,0.01,0.019607844
636,ddg,True,FGSM,alexnet,40/60,alexnet,google,20/80,0.445,0.34285715,0.12,0.17777778
637,ddg,True,FGSM,alexnet,40/60,alexnet,google,30/70,0.48999998,0.4,0.04,0.07272728
638,ddg,True,FGSM,alexnet,40/60,alexnet,google,40/60,0.505,0.51724136,0.15,0.23255815
639,ddg,True,FGSM,alexnet,40/60,alexnet,google,50/50,0.48499998,0.4117647,0.07,0.11965813
640,ddg,True,FGSM,alexnet,40/60,resnet,google,20/80,0.49499997,0.49717513,0.88,0.635379
641,ddg,True,FGSM,alexnet,40/60,resnet,google,30/70,0.49499997,0.4,0.02,0.03809524
642,ddg,True,FGSM,alexnet,40/60,resnet,google,40/60,0.51,1.0,0.02,0.039215688
643,ddg,True,FGSM,alexnet,40/60,resnet,google,50/50,0.49499997,0.0,0.0,nan
644,ddg,True,FGSM,alexnet,40/60,vgg,google,20/80,0.565,0.5631068,0.58,0.5714286
645,ddg,True,FGSM,alexnet,40/60,vgg,google,30/70,0.61,0.6896552,0.4,0.5063291
646,ddg,True,FGSM,alexnet,40/60,vgg,google,40/60,0.515,0.71428573,0.05,0.093457945
647,ddg,True,FGSM,alexnet,40/60,vgg,google,50/50,0.5,nan,0.0,nan
648,ddg,True,FGSM,alexnet,20/80,alexnet,bing,20/80,0.45999998,0.45652175,0.42,0.4375
649,ddg,True,FGSM,alexnet,20/80,alexnet,bing,30/70,0.48,0.45238096,0.19,0.26760563
650,ddg,True,FGSM,alexnet,20/80,alexnet,bing,40/60,0.505,1.0,0.01,0.01980198
651,ddg,True,FGSM,alexnet,20/80,alexnet,bing,50/50,0.475,0.4528302,0.24,0.31372547
652,ddg,True,FGSM,alexnet,20/80,resnet,bing,20/80,0.5,0.5,0.99,0.66442955
653,ddg,True,FGSM,alexnet,20/80,resnet,bing,30/70,0.585,0.55944055,0.8,0.6584362
654,ddg,True,FGSM,alexnet,20/80,resnet,bing,40/60,0.52,0.5138889,0.74,0.6065574
655,ddg,True,FGSM,alexnet,20/80,resnet,bing,50/50,0.545,0.6216216,0.23,0.33576643
656,ddg,True,FGSM,alexnet,20/80,vgg,bing,20/80,0.56,0.5326087,0.98,0.6901408
657,ddg,True,FGSM,alexnet,20/80,vgg,bing,30/70,0.60499996,0.5652174,0.91,0.6973181
658,ddg,True,FGSM,alexnet,20/80,vgg,bing,40/60,0.59499997,0.5855856,0.65,0.6161137
659,ddg,True,FGSM,alexnet,20/80,vgg,bing,50/50,0.565,0.7407407,0.2,0.31496066
660,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,20/80,0.49499997,0.49746192,0.98,0.6599326
661,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,30/70,0.48999998,0.45,0.09,0.15
662,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,40/60,0.39999998,0.4090909,0.45,0.4285714
663,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,50/50,0.505,1.0,0.01,0.01980198
664,ddg,True,FGSM,alexnet,20/80,resnet,ddg,20/80,0.53999996,0.5416667,0.52,0.53061223
665,ddg,True,FGSM,alexnet,20/80,resnet,ddg,30/70,0.525,0.6923077,0.09,0.15929204
666,ddg,True,FGSM,alexnet,20/80,resnet,ddg,40/60,0.5,nan,0.0,nan
667,ddg,True,FGSM,alexnet,20/80,resnet,ddg,50/50,0.505,0.54545456,0.06,0.1081081
668,ddg,True,FGSM,alexnet,20/80,vgg,ddg,20/80,0.545,0.52662724,0.89,0.6617101
669,ddg,True,FGSM,alexnet,20/80,vgg,ddg,30/70,0.58,0.57272726,0.63,0.59999996
670,ddg,True,FGSM,alexnet,20/80,vgg,ddg,40/60,0.51,1.0,0.02,0.039215688
671,ddg,True,FGSM,alexnet,20/80,vgg,ddg,50/50,0.49499997,0.0,0.0,nan
672,ddg,True,FGSM,alexnet,20/80,alexnet,google,20/80,0.475,0.41935483,0.13,0.19847329
673,ddg,True,FGSM,alexnet,20/80,alexnet,google,30/70,0.48,0.25,0.02,0.037037034
674,ddg,True,FGSM,alexnet,20/80,alexnet,google,40/60,0.48499998,0.44,0.11,0.176
675,ddg,True,FGSM,alexnet,20/80,alexnet,google,50/50,0.47,0.2857143,0.04,0.07017544
676,ddg,True,FGSM,alexnet,20/80,resnet,google,20/80,0.45499998,0.47368422,0.81,0.59778595
677,ddg,True,FGSM,alexnet,20/80,resnet,google,30/70,0.5,0.5,0.04,0.07407407
678,ddg,True,FGSM,alexnet,20/80,resnet,google,40/60,0.51,0.625,0.05,0.09259259
679,ddg,True,FGSM,alexnet,20/80,resnet,google,50/50,0.5,0.5,0.01,0.019607844
680,ddg,True,FGSM,alexnet,20/80,vgg,google,20/80,0.58,0.5769231,0.6,0.5882353
681,ddg,True,FGSM,alexnet,20/80,vgg,google,30/70,0.58,0.6481481,0.35,0.45454544
682,ddg,True,FGSM,alexnet,20/80,vgg,google,40/60,0.52,0.8333333,0.05,0.094339624
683,ddg,True,FGSM,alexnet,20/80,vgg,google,50/50,0.5,nan,0.0,nan
684,ddg,True,FGSM,alexnet,50/50,alexnet,bing,20/80,0.435,0.43434343,0.43,0.43216082
685,ddg,True,FGSM,alexnet,50/50,alexnet,bing,30/70,0.445,0.34285715,0.12,0.17777778
686,ddg,True,FGSM,alexnet,50/50,alexnet,bing,40/60,0.51,1.0,0.02,0.039215688
687,ddg,True,FGSM,alexnet,50/50,alexnet,bing,50/50,0.55,0.5925926,0.32,0.41558442
688,ddg,True,FGSM,alexnet,50/50,resnet,bing,20/80,0.5,0.5,0.99,0.66442955
689,ddg,True,FGSM,alexnet,50/50,resnet,bing,30/70,0.53999996,0.5263158,0.8,0.63492066
690,ddg,True,FGSM,alexnet,50/50,resnet,bing,40/60,0.525,0.5167785,0.77,0.6184739
691,ddg,True,FGSM,alexnet,50/50,resnet,bing,50/50,0.55,0.61904764,0.26,0.36619717
692,ddg,True,FGSM,alexnet,50/50,vgg,bing,20/80,0.56,0.5326087,0.98,0.6901408
693,ddg,True,FGSM,alexnet,50/50,vgg,bing,30/70,0.62,0.575,0.92,0.70769227
694,ddg,True,FGSM,alexnet,50/50,vgg,bing,40/60,0.645,0.6306306,0.7,0.6635071
695,ddg,True,FGSM,alexnet,50/50,vgg,bing,50/50,0.545,0.6551724,0.19,0.29457363
696,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,20/80,0.48999998,0.4949495,0.98,0.6577181
697,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,30/70,0.475,0.4,0.1,0.16000001
698,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,40/60,0.355,0.36936936,0.41,0.3886256
699,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,50/50,0.505,1.0,0.01,0.01980198
700,ddg,True,FGSM,alexnet,50/50,resnet,ddg,20/80,0.58,0.5769231,0.6,0.5882353
701,ddg,True,FGSM,alexnet,50/50,resnet,ddg,30/70,0.53,0.75,0.09,0.16071428
702,ddg,True,FGSM,alexnet,50/50,resnet,ddg,40/60,0.505,1.0,0.01,0.01980198
703,ddg,True,FGSM,alexnet,50/50,resnet,ddg,50/50,0.52,0.6666667,0.08,0.14285715
704,ddg,True,FGSM,alexnet,50/50,vgg,ddg,20/80,0.55,0.5294118,0.9,0.6666667
705,ddg,True,FGSM,alexnet,50/50,vgg,ddg,30/70,0.585,0.57522124,0.65,0.6103287
706,ddg,True,FGSM,alexnet,50/50,vgg,ddg,40/60,0.5,0.5,0.01,0.019607844
707,ddg,True,FGSM,alexnet,50/50,vgg,ddg,50/50,0.5,0.5,0.01,0.019607844
708,ddg,True,FGSM,alexnet,50/50,alexnet,google,20/80,0.45999998,0.34615386,0.09,0.14285715
709,ddg,True,FGSM,alexnet,50/50,alexnet,google,30/70,0.49499997,0.42857143,0.03,0.056074765
710,ddg,True,FGSM,alexnet,50/50,alexnet,google,40/60,0.465,0.37931034,0.11,0.17054264
711,ddg,True,FGSM,alexnet,50/50,alexnet,google,50/50,0.505,0.52380955,0.11,0.18181817
712,ddg,True,FGSM,alexnet,50/50,resnet,google,20/80,0.48499998,0.49142858,0.86,0.62545455
713,ddg,True,FGSM,alexnet,50/50,resnet,google,30/70,0.49499997,0.42857143,0.03,0.056074765
714,ddg,True,FGSM,alexnet,50/50,resnet,google,40/60,0.49499997,0.45454547,0.05,0.090090096
715,ddg,True,FGSM,alexnet,50/50,resnet,google,50/50,0.49499997,0.4,0.02,0.03809524
716,ddg,True,FGSM,alexnet,50/50,vgg,google,20/80,0.615,0.60952383,0.64,0.6243902
717,ddg,True,FGSM,alexnet,50/50,vgg,google,30/70,0.59499997,0.6666667,0.38,0.48407644
718,ddg,True,FGSM,alexnet,50/50,vgg,google,40/60,0.505,0.5714286,0.04,0.074766345
719,ddg,True,FGSM,alexnet,50/50,vgg,google,50/50,0.5,nan,0.0,nan
720,ddg,True,FGSM,resnet,30/70,alexnet,bing,20/80,0.55,0.5555556,0.5,0.5263158
721,ddg,True,FGSM,resnet,30/70,alexnet,bing,30/70,0.545,0.5849057,0.31,0.40522876
722,ddg,True,FGSM,resnet,30/70,alexnet,bing,40/60,0.53499997,0.8888889,0.08,0.146789
723,ddg,True,FGSM,resnet,30/70,alexnet,bing,50/50,0.585,0.74285716,0.26,0.38518518
724,ddg,True,FGSM,resnet,30/70,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
725,ddg,True,FGSM,resnet,30/70,resnet,bing,30/70,0.53,0.5185185,0.84,0.6412214
726,ddg,True,FGSM,resnet,30/70,resnet,bing,40/60,0.525,0.51592356,0.81,0.6303502
727,ddg,True,FGSM,resnet,30/70,resnet,bing,50/50,0.565,0.5619048,0.59,0.57560974
728,ddg,True,FGSM,resnet,30/70,vgg,bing,20/80,0.52,0.5103093,0.99,0.67346936
729,ddg,True,FGSM,resnet,30/70,vgg,bing,30/70,0.59999996,0.5574713,0.97,0.7080292
730,ddg,True,FGSM,resnet,30/70,vgg,bing,40/60,0.59999996,0.59090906,0.65,0.6190476
731,ddg,True,FGSM,resnet,30/70,vgg,bing,50/50,0.625,0.75510204,0.37,0.49664432
732,ddg,True,FGSM,resnet,30/70,alexnet,ddg,20/80,0.505,0.5025126,1.0,0.6688963
733,ddg,True,FGSM,resnet,30/70,alexnet,ddg,30/70,0.575,0.57009345,0.61,0.589372
734,ddg,True,FGSM,resnet,30/70,alexnet,ddg,40/60,0.5,0.5,0.74,0.5967742
735,ddg,True,FGSM,resnet,30/70,alexnet,ddg,50/50,0.515,0.6,0.09,0.15652174
736,ddg,True,FGSM,resnet,30/70,resnet,ddg,20/80,0.53999996,0.5322581,0.66,0.58928573
737,ddg,True,FGSM,resnet,30/70,resnet,ddg,30/70,0.45499998,0.37142858,0.13,0.19259259
738,ddg,True,FGSM,resnet,30/70,resnet,ddg,40/60,0.5,0.5,0.01,0.019607844
739,ddg,True,FGSM,resnet,30/70,resnet,ddg,50/50,0.545,0.6666667,0.18,0.28346458
740,ddg,True,FGSM,resnet,30/70,vgg,ddg,20/80,0.525,0.5132275,0.97,0.6712803
741,ddg,True,FGSM,resnet,30/70,vgg,ddg,30/70,0.615,0.5782313,0.85,0.6882591
742,ddg,True,FGSM,resnet,30/70,vgg,ddg,40/60,0.525,0.72727275,0.08,0.14414415
743,ddg,True,FGSM,resnet,30/70,vgg,ddg,50/50,0.51,0.6,0.06,0.10909091
744,ddg,True,FGSM,resnet,30/70,alexnet,google,20/80,0.575,0.5862069,0.51,0.54545456
745,ddg,True,FGSM,resnet,30/70,alexnet,google,30/70,0.545,0.8,0.12,0.20869565
746,ddg,True,FGSM,resnet,30/70,alexnet,google,40/60,0.545,0.6363636,0.21,0.31578946
747,ddg,True,FGSM,resnet,30/70,alexnet,google,50/50,0.565,0.7241379,0.21,0.3255814
748,ddg,True,FGSM,resnet,30/70,resnet,google,20/80,0.49499997,0.49704143,0.84,0.6245353
749,ddg,True,FGSM,resnet,30/70,resnet,google,30/70,0.51,0.53571427,0.15,0.23437501
750,ddg,True,FGSM,resnet,30/70,resnet,google,40/60,0.49499997,0.4814815,0.13,0.20472439
751,ddg,True,FGSM,resnet,30/70,resnet,google,50/50,0.49499997,0.45454547,0.05,0.090090096
752,ddg,True,FGSM,resnet,30/70,vgg,google,20/80,0.62,0.57894737,0.88,0.69841266
753,ddg,True,FGSM,resnet,30/70,vgg,google,30/70,0.635,0.6097561,0.75,0.67264575
754,ddg,True,FGSM,resnet,30/70,vgg,google,40/60,0.53,0.71428573,0.1,0.1754386
755,ddg,True,FGSM,resnet,30/70,vgg,google,50/50,0.48999998,0.25,0.01,0.01923077
756,ddg,True,FGSM,resnet,40/60,alexnet,bing,20/80,0.525,0.52747256,0.48,0.50261784
757,ddg,True,FGSM,resnet,40/60,alexnet,bing,30/70,0.565,0.627451,0.32,0.42384106
758,ddg,True,FGSM,resnet,40/60,alexnet,bing,40/60,0.525,0.7777778,0.07,0.12844037
759,ddg,True,FGSM,resnet,40/60,alexnet,bing,50/50,0.565,0.6585366,0.27,0.3829787
760,ddg,True,FGSM,resnet,40/60,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
761,ddg,True,FGSM,resnet,40/60,resnet,bing,30/70,0.545,0.5269461,0.88,0.65917605
762,ddg,True,FGSM,resnet,40/60,resnet,bing,40/60,0.515,0.5096774,0.79,0.61960787
763,ddg,True,FGSM,resnet,40/60,resnet,bing,50/50,0.525,0.52380955,0.55,0.5365854
764,ddg,True,FGSM,resnet,40/60,vgg,bing,20/80,0.525,0.51295334,0.99,0.67576796
765,ddg,True,FGSM,resnet,40/60,vgg,bing,30/70,0.585,0.5480226,0.97,0.700361
766,ddg,True,FGSM,resnet,40/60,vgg,bing,40/60,0.59499997,0.57251906,0.75,0.64935064
767,ddg,True,FGSM,resnet,40/60,vgg,bing,50/50,0.56,0.6111111,0.33,0.42857143
768,ddg,True,FGSM,resnet,40/60,alexnet,ddg,20/80,0.5,0.5,1.0,0.6666667
769,ddg,True,FGSM,resnet,40/60,alexnet,ddg,30/70,0.575,0.5663717,0.64,0.600939
770,ddg,True,FGSM,resnet,40/60,alexnet,ddg,40/60,0.465,0.47619048,0.7,0.5668016
771,ddg,True,FGSM,resnet,40/60,alexnet,ddg,50/50,0.52,0.64285713,0.09,0.15789475
772,ddg,True,FGSM,resnet,40/60,resnet,ddg,20/80,0.48999998,0.4923077,0.64,0.5565218
773,ddg,True,FGSM,resnet,40/60,resnet,ddg,30/70,0.475,0.4074074,0.11,0.17322834
774,ddg,True,FGSM,resnet,40/60,resnet,ddg,40/60,0.49499997,0.0,0.0,nan
775,ddg,True,FGSM,resnet,40/60,resnet,ddg,50/50,0.53499997,0.64,0.16,0.256
776,ddg,True,FGSM,resnet,40/60,vgg,ddg,20/80,0.53499997,0.5185185,0.98,0.6782007
777,ddg,True,FGSM,resnet,40/60,vgg,ddg,30/70,0.565,0.54037267,0.87,0.6666666
778,ddg,True,FGSM,resnet,40/60,vgg,ddg,40/60,0.51,0.625,0.05,0.09259259
779,ddg,True,FGSM,resnet,40/60,vgg,ddg,50/50,0.51,0.6,0.06,0.10909091
780,ddg,True,FGSM,resnet,40/60,alexnet,google,20/80,0.60499996,0.62650603,0.52,0.56830597
781,ddg,True,FGSM,resnet,40/60,alexnet,google,30/70,0.515,0.6,0.09,0.15652174
782,ddg,True,FGSM,resnet,40/60,alexnet,google,40/60,0.51,0.53571427,0.15,0.23437501
783,ddg,True,FGSM,resnet,40/60,alexnet,google,50/50,0.59,0.75,0.27,0.39705887
784,ddg,True,FGSM,resnet,40/60,resnet,google,20/80,0.45,0.47058824,0.8,0.5925926
785,ddg,True,FGSM,resnet,40/60,resnet,google,30/70,0.48,0.42307693,0.11,0.17460316
786,ddg,True,FGSM,resnet,40/60,resnet,google,40/60,0.515,0.54285717,0.19,0.28148147
787,ddg,True,FGSM,resnet,40/60,resnet,google,50/50,0.48499998,0.3846154,0.05,0.088495575
788,ddg,True,FGSM,resnet,40/60,vgg,google,20/80,0.56,0.53797466,0.85,0.6589147
789,ddg,True,FGSM,resnet,40/60,vgg,google,30/70,0.59,0.5714286,0.72,0.63716817
790,ddg,True,FGSM,resnet,40/60,vgg,google,40/60,0.53499997,0.68421054,0.13,0.21848738
791,ddg,True,FGSM,resnet,40/60,vgg,google,50/50,0.5,0.5,0.02,0.03846154
792,ddg,True,FGSM,resnet,20/80,alexnet,bing,20/80,0.59999996,0.6136364,0.54,0.5744681
793,ddg,True,FGSM,resnet,20/80,alexnet,bing,30/70,0.59999996,0.67241377,0.39,0.4936709
794,ddg,True,FGSM,resnet,20/80,alexnet,bing,40/60,0.52,0.7,0.07,0.12727273
795,ddg,True,FGSM,resnet,20/80,alexnet,bing,50/50,0.58,0.6818182,0.3,0.4166667
796,ddg,True,FGSM,resnet,20/80,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
797,ddg,True,FGSM,resnet,20/80,resnet,bing,30/70,0.525,0.5147929,0.87,0.64684016
798,ddg,True,FGSM,resnet,20/80,resnet,bing,40/60,0.53,0.5176471,0.88,0.65185183
799,ddg,True,FGSM,resnet,20/80,resnet,bing,50/50,0.58,0.5677966,0.67,0.6146789
800,ddg,True,FGSM,resnet,20/80,vgg,bing,20/80,0.53499997,0.5181347,1.0,0.6825939
801,ddg,True,FGSM,resnet,20/80,vgg,bing,30/70,0.58,0.5449438,0.97,0.6978417
