,dataset,isMath,attack,advModel,advBalancing,model,modelDataset,balancing,acc,precision,recall,f1
532,ddg,True,FGSM,alexnet,40/60,resnet,google,20/80,0.545,0.53061223,0.78,0.6315789
533,ddg,True,FGSM,alexnet,40/60,resnet,google,30/70,0.51,0.75,0.03,0.057692308
534,ddg,True,FGSM,alexnet,40/60,resnet,google,40/60,0.515,0.8,0.04,0.07619048
535,ddg,True,FGSM,alexnet,40/60,resnet,google,50/50,0.49499997,0.33333334,0.01,0.019417476
536,ddg,True,FGSM,alexnet,40/60,vgg,google,20/80,0.60499996,0.59130436,0.68,0.63255817
537,ddg,True,FGSM,alexnet,40/60,vgg,google,30/70,0.57,0.62068963,0.36,0.4556962
538,ddg,True,FGSM,alexnet,40/60,vgg,google,40/60,0.515,0.61538464,0.08,0.14159292
539,ddg,True,FGSM,alexnet,40/60,vgg,google,50/50,0.48999998,0.33333334,0.02,0.03773585
540,ddg,True,FGSM,alexnet,50/50,alexnet,bing,20/80,0.405,0.37974682,0.3,0.3351955
541,ddg,True,FGSM,alexnet,50/50,alexnet,bing,30/70,0.42,0.2777778,0.1,0.14705883
542,ddg,True,FGSM,alexnet,50/50,alexnet,bing,40/60,0.48999998,0.33333334,0.02,0.03773585
543,ddg,True,FGSM,alexnet,50/50,alexnet,bing,50/50,0.525,0.53731346,0.36,0.43113774
544,ddg,True,FGSM,alexnet,50/50,resnet,bing,20/80,0.5,0.5,0.98,0.6621622
545,ddg,True,FGSM,alexnet,50/50,resnet,bing,30/70,0.59499997,0.5673759,0.8,0.66390043
546,ddg,True,FGSM,alexnet,50/50,resnet,bing,40/60,0.585,0.5648855,0.74,0.64069265
547,ddg,True,FGSM,alexnet,50/50,resnet,bing,50/50,0.60499996,0.71428573,0.35,0.46979865
548,ddg,True,FGSM,alexnet,50/50,vgg,bing,20/80,0.59499997,0.55688626,0.93,0.6966292
549,ddg,True,FGSM,alexnet,50/50,vgg,bing,30/70,0.645,0.6013986,0.86,0.7078189
550,ddg,True,FGSM,alexnet,50/50,vgg,bing,40/60,0.61,0.63095236,0.53,0.57608694
551,ddg,True,FGSM,alexnet,50/50,vgg,bing,50/50,0.555,0.6486486,0.24,0.35036495
552,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,20/80,0.475,0.486911,0.93,0.6391753
553,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,30/70,0.48,0.375,0.06,0.10344827
554,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,40/60,0.38,0.33783785,0.25,0.28735635
555,ddg,True,FGSM,alexnet,50/50,alexnet,ddg,50/50,0.48999998,0.25,0.01,0.01923077
556,ddg,True,FGSM,alexnet,50/50,resnet,ddg,20/80,0.575,0.5652174,0.65,0.60465115
557,ddg,True,FGSM,alexnet,50/50,resnet,ddg,30/70,0.53999996,0.7222222,0.13,0.22033899
558,ddg,True,FGSM,alexnet,50/50,resnet,ddg,40/60,0.515,1.0,0.03,0.058252428
559,ddg,True,FGSM,alexnet,50/50,resnet,ddg,50/50,0.53999996,0.7,0.14,0.23333333
560,ddg,True,FGSM,alexnet,50/50,vgg,ddg,20/80,0.59,0.56164384,0.82,0.6666667
561,ddg,True,FGSM,alexnet,50/50,vgg,ddg,30/70,0.625,0.6315789,0.6,0.61538464
562,ddg,True,FGSM,alexnet,50/50,vgg,ddg,40/60,0.51,0.625,0.05,0.09259259
563,ddg,True,FGSM,alexnet,50/50,vgg,ddg,50/50,0.51,0.625,0.05,0.09259259
564,ddg,True,FGSM,alexnet,50/50,alexnet,google,20/80,0.445,0.37777779,0.17,0.23448277
565,ddg,True,FGSM,alexnet,50/50,alexnet,google,30/70,0.48499998,0.4,0.06,0.104347825
566,ddg,True,FGSM,alexnet,50/50,alexnet,google,40/60,0.48499998,0.42857143,0.09,0.14876035
567,ddg,True,FGSM,alexnet,50/50,alexnet,google,50/50,0.49499997,0.47619048,0.1,0.16528927
568,ddg,True,FGSM,alexnet,50/50,resnet,google,20/80,0.53499997,0.5225806,0.81,0.63529414
569,ddg,True,FGSM,alexnet,50/50,resnet,google,30/70,0.505,0.5555556,0.05,0.09174312
570,ddg,True,FGSM,alexnet,50/50,resnet,google,40/60,0.52,0.64285713,0.09,0.15789475
571,ddg,True,FGSM,alexnet,50/50,resnet,google,50/50,0.515,0.71428573,0.05,0.093457945
572,ddg,True,FGSM,alexnet,50/50,vgg,google,20/80,0.63,0.61403507,0.7,0.65420556
573,ddg,True,FGSM,alexnet,50/50,vgg,google,30/70,0.58,0.65384614,0.34,0.4473684
574,ddg,True,FGSM,alexnet,50/50,vgg,google,40/60,0.53,0.75,0.09,0.16071428
575,ddg,True,FGSM,alexnet,50/50,vgg,google,50/50,0.5,0.5,0.02,0.03846154
576,ddg,True,FGSM,resnet,20/80,alexnet,bing,20/80,0.65999997,0.69512194,0.57,0.6263736
577,ddg,True,FGSM,resnet,20/80,alexnet,bing,30/70,0.62,0.7,0.42,0.525
578,ddg,True,FGSM,resnet,20/80,alexnet,bing,40/60,0.555,0.7619048,0.16,0.2644628
579,ddg,True,FGSM,resnet,20/80,alexnet,bing,50/50,0.65,0.734375,0.47,0.5731707
580,ddg,True,FGSM,resnet,20/80,resnet,bing,20/80,0.505,0.5025126,1.0,0.6688963
581,ddg,True,FGSM,resnet,20/80,resnet,bing,30/70,0.56,0.53797466,0.85,0.6589147
582,ddg,True,FGSM,resnet,20/80,resnet,bing,40/60,0.53,0.52112675,0.74,0.61157024
583,ddg,True,FGSM,resnet,20/80,resnet,bing,50/50,0.625,0.6086956,0.7,0.6511628
584,ddg,True,FGSM,resnet,20/80,vgg,bing,20/80,0.575,0.5433526,0.94,0.68864465
585,ddg,True,FGSM,resnet,20/80,vgg,bing,30/70,0.635,0.58598727,0.92,0.7159533
586,ddg,True,FGSM,resnet,20/80,vgg,bing,40/60,0.615,0.6236559,0.58,0.6010362
587,ddg,True,FGSM,resnet,20/80,vgg,bing,50/50,0.635,0.6956522,0.48,0.56804734
588,ddg,True,FGSM,resnet,20/80,alexnet,ddg,20/80,0.5,0.5,0.99,0.66442955
589,ddg,True,FGSM,resnet,20/80,alexnet,ddg,30/70,0.685,0.7078652,0.63,0.6666667
590,ddg,True,FGSM,resnet,20/80,alexnet,ddg,40/60,0.59999996,0.59090906,0.65,0.6190476
591,ddg,True,FGSM,resnet,20/80,alexnet,ddg,50/50,0.555,0.73913044,0.17,0.27642277
592,ddg,True,FGSM,resnet,20/80,resnet,ddg,20/80,0.49499997,0.49624062,0.66,0.5665236
593,ddg,True,FGSM,resnet,20/80,resnet,ddg,30/70,0.525,0.55813956,0.24,0.33566433
594,ddg,True,FGSM,resnet,20/80,resnet,ddg,40/60,0.505,0.6666667,0.02,0.03883495
595,ddg,True,FGSM,resnet,20/80,resnet,ddg,50/50,0.545,0.59574467,0.28,0.38095236
596,ddg,True,FGSM,resnet,20/80,vgg,ddg,20/80,0.53999996,0.52272725,0.92,0.6666666
597,ddg,True,FGSM,resnet,20/80,vgg,ddg,30/70,0.645,0.6124031,0.79,0.6899563
598,ddg,True,FGSM,resnet,20/80,vgg,ddg,40/60,0.53,0.65,0.13,0.21666665
599,ddg,True,FGSM,resnet,20/80,vgg,ddg,50/50,0.52,0.59090906,0.13,0.21311475
600,ddg,True,FGSM,resnet,20/80,alexnet,google,20/80,0.715,0.6869565,0.79,0.73488367
601,ddg,True,FGSM,resnet,20/80,alexnet,google,30/70,0.57,0.68421054,0.26,0.37681156
602,ddg,True,FGSM,resnet,20/80,alexnet,google,40/60,0.59999996,0.7173913,0.33,0.45205483
603,ddg,True,FGSM,resnet,20/80,alexnet,google,50/50,0.615,0.7804878,0.32,0.45390072
604,ddg,True,FGSM,resnet,20/80,resnet,google,20/80,0.53999996,0.52666664,0.79,0.632
605,ddg,True,FGSM,resnet,20/80,resnet,google,30/70,0.59999996,0.85714287,0.24,0.375
606,ddg,True,FGSM,resnet,20/80,resnet,google,40/60,0.53,0.60714287,0.17,0.265625
607,ddg,True,FGSM,resnet,20/80,resnet,google,50/50,0.525,0.6666667,0.1,0.17391305
608,ddg,True,FGSM,resnet,20/80,vgg,google,20/80,0.66499996,0.60645163,0.94,0.737255
609,ddg,True,FGSM,resnet,20/80,vgg,google,30/70,0.63,0.6181818,0.68,0.64761907
610,ddg,True,FGSM,resnet,20/80,vgg,google,40/60,0.58,0.75,0.24,0.36363634
611,ddg,True,FGSM,resnet,20/80,vgg,google,50/50,0.53999996,0.9,0.09,0.16363636
612,ddg,True,FGSM,resnet,30/70,alexnet,bing,20/80,0.575,0.5903614,0.49,0.5355192
613,ddg,True,FGSM,resnet,30/70,alexnet,bing,30/70,0.615,0.7446808,0.35,0.4761905
614,ddg,True,FGSM,resnet,30/70,alexnet,bing,40/60,0.545,0.71428573,0.15,0.24793391
615,ddg,True,FGSM,resnet,30/70,alexnet,bing,50/50,0.63,0.7241379,0.42,0.5316456
616,ddg,True,FGSM,resnet,30/70,resnet,bing,20/80,0.51,0.50510204,0.99,0.6689189
617,ddg,True,FGSM,resnet,30/70,resnet,bing,30/70,0.56,0.54,0.81,0.648
618,ddg,True,FGSM,resnet,30/70,resnet,bing,40/60,0.545,0.5328467,0.73,0.61603373
619,ddg,True,FGSM,resnet,30/70,resnet,bing,50/50,0.58,0.5869565,0.54,0.5625
620,ddg,True,FGSM,resnet,30/70,vgg,bing,20/80,0.56,0.53333336,0.96,0.6857143
621,ddg,True,FGSM,resnet,30/70,vgg,bing,30/70,0.635,0.58598727,0.92,0.7159533
622,ddg,True,FGSM,resnet,30/70,vgg,bing,40/60,0.65,0.6666667,0.6,0.63157904
623,ddg,True,FGSM,resnet,30/70,vgg,bing,50/50,0.645,0.75438595,0.43,0.5477707
624,ddg,True,FGSM,resnet,30/70,alexnet,ddg,20/80,0.505,0.50256413,0.98,0.6644068
625,ddg,True,FGSM,resnet,30/70,alexnet,ddg,30/70,0.635,0.65882355,0.56,0.6054054
626,ddg,True,FGSM,resnet,30/70,alexnet,ddg,40/60,0.55,0.54901963,0.56,0.55445546
627,ddg,True,FGSM,resnet,30/70,alexnet,ddg,50/50,0.545,0.71428573,0.15,0.24793391
628,ddg,True,FGSM,resnet,30/70,resnet,ddg,20/80,0.55,0.5378788,0.71,0.61206895
629,ddg,True,FGSM,resnet,30/70,resnet,ddg,30/70,0.45499998,0.37142858,0.13,0.19259259
630,ddg,True,FGSM,resnet,30/70,resnet,ddg,40/60,0.5,0.5,0.02,0.03846154
631,ddg,True,FGSM,resnet,30/70,resnet,ddg,50/50,0.56,0.6764706,0.23,0.3432836
632,ddg,True,FGSM,resnet,30/70,vgg,ddg,20/80,0.55,0.52873564,0.92,0.6715328
633,ddg,True,FGSM,resnet,30/70,vgg,ddg,30/70,0.64,0.609375,0.78,0.6842105
634,ddg,True,FGSM,resnet,30/70,vgg,ddg,40/60,0.53999996,0.7,0.14,0.23333333
635,ddg,True,FGSM,resnet,30/70,vgg,ddg,50/50,0.505,0.5294118,0.09,0.15384614
636,ddg,True,FGSM,resnet,30/70,alexnet,google,20/80,0.60499996,0.5882353,0.7,0.6392694
637,ddg,True,FGSM,resnet,30/70,alexnet,google,30/70,0.55,0.65625,0.21,0.3181818
638,ddg,True,FGSM,resnet,30/70,alexnet,google,40/60,0.59,0.6666667,0.36,0.4675325
639,ddg,True,FGSM,resnet,30/70,alexnet,google,50/50,0.60499996,0.74418604,0.32,0.4475524
640,ddg,True,FGSM,resnet,30/70,resnet,google,20/80,0.51,0.5068493,0.74,0.60162604
641,ddg,True,FGSM,resnet,30/70,resnet,google,30/70,0.51,0.53846157,0.14,0.22222222
642,ddg,True,FGSM,resnet,30/70,resnet,google,40/60,0.51,0.54545456,0.12,0.1967213
643,ddg,True,FGSM,resnet,30/70,resnet,google,50/50,0.505,0.5294118,0.09,0.15384614
644,ddg,True,FGSM,resnet,30/70,vgg,google,20/80,0.62,0.58,0.87,0.696
645,ddg,True,FGSM,resnet,30/70,vgg,google,30/70,0.615,0.60747665,0.65,0.6280194
646,ddg,True,FGSM,resnet,30/70,vgg,google,40/60,0.545,0.71428573,0.15,0.24793391
647,ddg,True,FGSM,resnet,30/70,vgg,google,50/50,0.5,0.5,0.03,0.056603774
648,ddg,True,FGSM,resnet,40/60,alexnet,bing,20/80,0.62,0.6395349,0.55,0.5913979
649,ddg,True,FGSM,resnet,40/60,alexnet,bing,30/70,0.585,0.6666667,0.34,0.45033115
650,ddg,True,FGSM,resnet,40/60,alexnet,bing,40/60,0.565,0.84210527,0.16,0.26890755
651,ddg,True,FGSM,resnet,40/60,alexnet,bing,50/50,0.635,0.7288136,0.43,0.5408805
652,ddg,True,FGSM,resnet,40/60,resnet,bing,20/80,0.505,0.50256413,0.98,0.6644068
653,ddg,True,FGSM,resnet,40/60,resnet,bing,30/70,0.59499997,0.5620915,0.86,0.679842
654,ddg,True,FGSM,resnet,40/60,resnet,bing,40/60,0.53,0.52238804,0.7,0.5982906
655,ddg,True,FGSM,resnet,40/60,resnet,bing,50/50,0.58,0.5816327,0.57,0.5757576
656,ddg,True,FGSM,resnet,40/60,vgg,bing,20/80,0.545,0.5248619,0.95,0.6761566
657,ddg,True,FGSM,resnet,40/60,vgg,bing,30/70,0.60499996,0.5644172,0.92,0.69961977
658,ddg,True,FGSM,resnet,40/60,vgg,bing,40/60,0.61,0.6122449,0.6,0.60606056
659,ddg,True,FGSM,resnet,40/60,vgg,bing,50/50,0.61,0.68333334,0.41,0.5125
660,ddg,True,FGSM,resnet,40/60,alexnet,ddg,20/80,0.51,0.50510204,0.99,0.6689189
661,ddg,True,FGSM,resnet,40/60,alexnet,ddg,30/70,0.66999996,0.70731705,0.58,0.6373626
662,ddg,True,FGSM,resnet,40/60,alexnet,ddg,40/60,0.52,0.5181818,0.57,0.54285717
663,ddg,True,FGSM,resnet,40/60,alexnet,ddg,50/50,0.545,0.71428573,0.15,0.24793391
664,ddg,True,FGSM,resnet,40/60,resnet,ddg,20/80,0.47,0.47826087,0.66,0.5546219
665,ddg,True,FGSM,resnet,40/60,resnet,ddg,30/70,0.475,0.43243244,0.16,0.23357664
666,ddg,True,FGSM,resnet,40/60,resnet,ddg,40/60,0.49499997,0.33333334,0.01,0.019417476
667,ddg,True,FGSM,resnet,40/60,resnet,ddg,50/50,0.55,0.65625,0.21,0.3181818
668,ddg,True,FGSM,resnet,40/60,vgg,ddg,20/80,0.53999996,0.5232558,0.9,0.6617647
669,ddg,True,FGSM,resnet,40/60,vgg,ddg,30/70,0.565,0.54814816,0.74,0.6297872
670,ddg,True,FGSM,resnet,40/60,vgg,ddg,40/60,0.525,0.6315789,0.12,0.20168066
671,ddg,True,FGSM,resnet,40/60,vgg,ddg,50/50,0.515,0.5714286,0.12,0.1983471
672,ddg,True,FGSM,resnet,40/60,alexnet,google,20/80,0.645,0.63809526,0.67,0.65365857
673,ddg,True,FGSM,resnet,40/60,alexnet,google,30/70,0.545,0.6363636,0.21,0.31578946
674,ddg,True,FGSM,resnet,40/60,alexnet,google,40/60,0.555,0.627907,0.27,0.37762237
675,ddg,True,FGSM,resnet,40/60,alexnet,google,50/50,0.59999996,0.7631579,0.29,0.42028984
676,ddg,True,FGSM,resnet,40/60,resnet,google,20/80,0.505,0.5033557,0.75,0.60240954
677,ddg,True,FGSM,resnet,40/60,resnet,google,30/70,0.53,0.61538464,0.16,0.25396824
678,ddg,True,FGSM,resnet,40/60,resnet,google,40/60,0.53499997,0.6666667,0.14,0.23140496
679,ddg,True,FGSM,resnet,40/60,resnet,google,50/50,0.49499997,0.45454547,0.05,0.090090096
680,ddg,True,FGSM,resnet,40/60,vgg,google,20/80,0.585,0.55414015,0.87,0.6770428
681,ddg,True,FGSM,resnet,40/60,vgg,google,30/70,0.625,0.6086956,0.7,0.6511628
682,ddg,True,FGSM,resnet,40/60,vgg,google,40/60,0.53499997,0.62068963,0.18,0.27906978
683,ddg,True,FGSM,resnet,40/60,vgg,google,50/50,0.505,0.5714286,0.04,0.074766345
684,ddg,True,FGSM,resnet,50/50,alexnet,bing,20/80,0.59999996,0.61904764,0.52,0.5652174
685,ddg,True,FGSM,resnet,50/50,alexnet,bing,30/70,0.59499997,0.6862745,0.35,0.46357614
686,ddg,True,FGSM,resnet,50/50,alexnet,bing,40/60,0.55,0.7777778,0.14,0.23728815
687,ddg,True,FGSM,resnet,50/50,alexnet,bing,50/50,0.645,0.75438595,0.43,0.5477707
688,ddg,True,FGSM,resnet,50/50,resnet,bing,20/80,0.515,0.50769234,0.99,0.67118645
689,ddg,True,FGSM,resnet,50/50,resnet,bing,30/70,0.57,0.54605263,0.83,0.65873015
690,ddg,True,FGSM,resnet,50/50,resnet,bing,40/60,0.55,0.53846157,0.7,0.6086957
691,ddg,True,FGSM,resnet,50/50,resnet,bing,50/50,0.58,0.59090906,0.52,0.5531915
692,ddg,True,FGSM,resnet,50/50,vgg,bing,20/80,0.53999996,0.52272725,0.92,0.6666666
693,ddg,True,FGSM,resnet,50/50,vgg,bing,30/70,0.59999996,0.5625,0.9,0.69230765
694,ddg,True,FGSM,resnet,50/50,vgg,bing,40/60,0.66499996,0.6633663,0.67,0.6666666
695,ddg,True,FGSM,resnet,50/50,vgg,bing,50/50,0.685,0.7761194,0.52,0.62275445
696,ddg,True,FGSM,resnet,50/50,alexnet,ddg,20/80,0.5,0.5,0.99,0.66442955
697,ddg,True,FGSM,resnet,50/50,alexnet,ddg,30/70,0.65,0.67045456,0.59,0.62765956
698,ddg,True,FGSM,resnet,50/50,alexnet,ddg,40/60,0.525,0.5221239,0.59,0.5539906
699,ddg,True,FGSM,resnet,50/50,alexnet,ddg,50/50,0.545,0.68,0.17,0.272
700,ddg,True,FGSM,resnet,50/50,resnet,ddg,20/80,0.52,0.516129,0.64,0.57142854
701,ddg,True,FGSM,resnet,50/50,resnet,ddg,30/70,0.505,0.5151515,0.17,0.2556391
702,ddg,True,FGSM,resnet,50/50,resnet,ddg,40/60,0.5,0.5,0.02,0.03846154
703,ddg,True,FGSM,resnet,50/50,resnet,ddg,50/50,0.545,0.6363636,0.21,0.31578946
704,ddg,True,FGSM,resnet,50/50,vgg,ddg,20/80,0.55,0.5297619,0.89,0.6641791
705,ddg,True,FGSM,resnet,50/50,vgg,ddg,30/70,0.62,0.5895522,0.79,0.6752137
706,ddg,True,FGSM,resnet,50/50,vgg,ddg,40/60,0.53,0.6666667,0.12,0.20338982
707,ddg,True,FGSM,resnet,50/50,vgg,ddg,50/50,0.53999996,0.6666667,0.16,0.2580645
708,ddg,True,FGSM,resnet,50/50,alexnet,google,20/80,0.66499996,0.6486486,0.72,0.6824645
709,ddg,True,FGSM,resnet,50/50,alexnet,google,30/70,0.56,0.7,0.21,0.32307693
710,ddg,True,FGSM,resnet,50/50,alexnet,google,40/60,0.59,0.6730769,0.35,0.46052635
711,ddg,True,FGSM,resnet,50/50,alexnet,google,50/50,0.59,0.75,0.27,0.39705887
712,ddg,True,FGSM,resnet,50/50,resnet,google,20/80,0.525,0.5179856,0.72,0.60251045
713,ddg,True,FGSM,resnet,50/50,resnet,google,30/70,0.51,0.53571427,0.15,0.23437501
714,ddg,True,FGSM,resnet,50/50,resnet,google,40/60,0.52,0.59090906,0.13,0.21311475
715,ddg,True,FGSM,resnet,50/50,resnet,google,50/50,0.52,0.6666667,0.08,0.14285715
716,ddg,True,FGSM,resnet,50/50,vgg,google,20/80,0.585,0.5534591,0.88,0.6795367
717,ddg,True,FGSM,resnet,50/50,vgg,google,30/70,0.65999997,0.63793105,0.74,0.6851852
718,ddg,True,FGSM,resnet,50/50,vgg,google,40/60,0.56,0.7307692,0.19,0.30158728
719,ddg,True,FGSM,resnet,50/50,vgg,google,50/50,0.525,0.7777778,0.07,0.12844037
720,ddg,True,FGSM,vgg,20/80,alexnet,bing,20/80,0.7,0.7631579,0.58,0.6590909
721,ddg,True,FGSM,vgg,20/80,alexnet,bing,30/70,0.65,0.76785713,0.43,0.55128205
722,ddg,True,FGSM,vgg,20/80,alexnet,bing,40/60,0.625,0.8378378,0.31,0.4525547
723,ddg,True,FGSM,vgg,20/80,alexnet,bing,50/50,0.675,0.7692308,0.5,0.60606056
724,ddg,True,FGSM,vgg,20/80,resnet,bing,20/80,0.545,0.52459013,0.96,0.6784452
725,ddg,True,FGSM,vgg,20/80,resnet,bing,30/70,0.63,0.5928571,0.83,0.69166666
726,ddg,True,FGSM,vgg,20/80,resnet,bing,40/60,0.645,0.6283186,0.71,0.6666667
727,ddg,True,FGSM,vgg,20/80,resnet,bing,50/50,0.64,0.6272727,0.69,0.6571429
728,ddg,True,FGSM,vgg,20/80,vgg,bing,20/80,0.555,0.5426357,0.7,0.6113537
729,ddg,True,FGSM,vgg,20/80,vgg,bing,30/70,0.59499997,0.5904762,0.62,0.60487807
730,ddg,True,FGSM,vgg,20/80,vgg,bing,40/60,0.505,0.5151515,0.17,0.2556391
731,ddg,True,FGSM,vgg,20/80,vgg,bing,50/50,0.5,0.5,0.15,0.23076925
732,ddg,True,FGSM,vgg,20/80,alexnet,ddg,20/80,0.53999996,0.52105266,0.99,0.6827587
733,ddg,True,FGSM,vgg,20/80,alexnet,ddg,30/70,0.675,0.72727275,0.56,0.6327684
734,ddg,True,FGSM,vgg,20/80,alexnet,ddg,40/60,0.62,0.625,0.6,0.6122449
735,ddg,True,FGSM,vgg,20/80,alexnet,ddg,50/50,0.575,0.7419355,0.23,0.35114503
736,ddg,True,FGSM,vgg,20/80,resnet,ddg,20/80,0.585,0.568,0.71,0.6311111
737,ddg,True,FGSM,vgg,20/80,resnet,ddg,30/70,0.59999996,0.6785714,0.38,0.48717952
738,ddg,True,FGSM,vgg,20/80,resnet,ddg,40/60,0.53,1.0,0.06,0.11320755
739,ddg,True,FGSM,vgg,20/80,resnet,ddg,50/50,0.655,0.74603176,0.47,0.5766871
740,ddg,True,FGSM,vgg,20/80,vgg,ddg,20/80,0.505,0.5042017,0.6,0.5479452
741,ddg,True,FGSM,vgg,20/80,vgg,ddg,30/70,0.51,0.51086956,0.47,0.48958334
742,ddg,True,FGSM,vgg,20/80,vgg,ddg,40/60,0.475,0.36842105,0.07,0.11764706
743,ddg,True,FGSM,vgg,20/80,vgg,ddg,50/50,0.48,0.3888889,0.07,0.11864407
744,ddg,True,FGSM,vgg,20/80,alexnet,google,20/80,0.695,0.6511628,0.84,0.73362446
745,ddg,True,FGSM,vgg,20/80,alexnet,google,30/70,0.62,0.75,0.36,0.4864865
746,ddg,True,FGSM,vgg,20/80,alexnet,google,40/60,0.645,0.78431374,0.4,0.5298013
747,ddg,True,FGSM,vgg,20/80,alexnet,google,50/50,0.63,0.84210527,0.32,0.46376806
748,ddg,True,FGSM,vgg,20/80,resnet,google,20/80,0.59499997,0.5612903,0.87,0.6823529
749,ddg,True,FGSM,vgg,20/80,resnet,google,30/70,0.61,0.73913044,0.34,0.46575347
750,ddg,True,FGSM,vgg,20/80,resnet,google,40/60,0.60499996,0.83870965,0.26,0.39694658
751,ddg,True,FGSM,vgg,20/80,resnet,google,50/50,0.59,0.8,0.24,0.36923078
752,ddg,True,FGSM,vgg,20/80,vgg,google,20/80,0.505,0.5041322,0.61,0.5520362
753,ddg,True,FGSM,vgg,20/80,vgg,google,30/70,0.555,0.56962025,0.45,0.5027934
754,ddg,True,FGSM,vgg,20/80,vgg,google,40/60,0.45999998,0.35714287,0.1,0.15625
755,ddg,True,FGSM,vgg,20/80,vgg,google,50/50,0.48499998,0.36363637,0.04,0.072072074
756,ddg,True,FGSM,vgg,30/70,alexnet,bing,20/80,0.66499996,0.69411767,0.59,0.6378378
757,ddg,True,FGSM,vgg,30/70,alexnet,bing,30/70,0.635,0.74545455,0.41,0.5290323
758,ddg,True,FGSM,vgg,30/70,alexnet,bing,40/60,0.625,0.8378378,0.31,0.4525547
759,ddg,True,FGSM,vgg,30/70,alexnet,bing,50/50,0.66999996,0.765625,0.49,0.597561
760,ddg,True,FGSM,vgg,30/70,resnet,bing,20/80,0.555,0.5294118,0.99,0.6898955
761,ddg,True,FGSM,vgg,30/70,resnet,bing,30/70,0.66999996,0.6268657,0.84,0.71794873
762,ddg,True,FGSM,vgg,30/70,resnet,bing,40/60,0.65999997,0.6481481,0.7,0.67307687
763,ddg,True,FGSM,vgg,30/70,resnet,bing,50/50,0.66999996,0.67346936,0.66,0.6666667
764,ddg,True,FGSM,vgg,30/70,vgg,bing,20/80,0.55,0.53521127,0.76,0.62809914
765,ddg,True,FGSM,vgg,30/70,vgg,bing,30/70,0.57,0.57,0.57,0.57
766,ddg,True,FGSM,vgg,30/70,vgg,bing,40/60,0.49499997,0.4871795,0.19,0.2733813
767,ddg,True,FGSM,vgg,30/70,vgg,bing,50/50,0.48999998,0.46153846,0.12,0.1904762
768,ddg,True,FGSM,vgg,30/70,alexnet,ddg,20/80,0.53499997,0.5183246,0.99,0.6804124
769,ddg,True,FGSM,vgg,30/70,alexnet,ddg,30/70,0.68,0.725,0.58,0.6444444
770,ddg,True,FGSM,vgg,30/70,alexnet,ddg,40/60,0.61,0.6122449,0.6,0.60606056
771,ddg,True,FGSM,vgg,30/70,alexnet,ddg,50/50,0.59999996,0.7631579,0.29,0.42028984
772,ddg,True,FGSM,vgg,30/70,resnet,ddg,20/80,0.65999997,0.63793105,0.74,0.6851852
773,ddg,True,FGSM,vgg,30/70,resnet,ddg,30/70,0.57,0.64,0.32,0.42666668
774,ddg,True,FGSM,vgg,30/70,resnet,ddg,40/60,0.525,0.85714287,0.06,0.11214953
775,ddg,True,FGSM,vgg,30/70,resnet,ddg,50/50,0.66999996,0.8148148,0.44,0.57142854
776,ddg,True,FGSM,vgg,30/70,vgg,ddg,20/80,0.5,0.5,0.59,0.54128444
777,ddg,True,FGSM,vgg,30/70,vgg,ddg,30/70,0.48,0.47826087,0.44,0.4583333
778,ddg,True,FGSM,vgg,30/70,vgg,ddg,40/60,0.475,0.3809524,0.08,0.1322314
779,ddg,True,FGSM,vgg,30/70,vgg,ddg,50/50,0.48999998,0.45,0.09,0.15
780,ddg,True,FGSM,vgg,30/70,alexnet,google,20/80,0.65999997,0.6230769,0.81,0.70434785
781,ddg,True,FGSM,vgg,30/70,alexnet,google,30/70,0.61,0.73913044,0.34,0.46575347
782,ddg,True,FGSM,vgg,30/70,alexnet,google,40/60,0.635,0.754717,0.4,0.52287585
783,ddg,True,FGSM,vgg,30/70,alexnet,google,50/50,0.63,0.84210527,0.32,0.46376806
784,ddg,True,FGSM,vgg,30/70,resnet,google,20/80,0.575,0.5510204,0.81,0.6558705
785,ddg,True,FGSM,vgg,30/70,resnet,google,30/70,0.58,0.6904762,0.29,0.4084507
786,ddg,True,FGSM,vgg,30/70,resnet,google,40/60,0.59,0.78125,0.25,0.37878788
787,ddg,True,FGSM,vgg,30/70,resnet,google,50/50,0.59,0.78125,0.25,0.37878788
788,ddg,True,FGSM,vgg,30/70,vgg,google,20/80,0.53499997,0.52845526,0.65,0.5829596
789,ddg,True,FGSM,vgg,30/70,vgg,google,30/70,0.545,0.55421686,0.46,0.5027322
790,ddg,True,FGSM,vgg,30/70,vgg,google,40/60,0.48499998,0.44827586,0.13,0.20155038
791,ddg,True,FGSM,vgg,30/70,vgg,google,50/50,0.48999998,0.41666666,0.05,0.08928572
792,ddg,True,FGSM,vgg,40/60,alexnet,bing,20/80,0.69,0.74358976,0.58,0.65168536
793,ddg,True,FGSM,vgg,40/60,alexnet,bing,30/70,0.59999996,0.6923077,0.36,0.47368422
794,ddg,True,FGSM,vgg,40/60,alexnet,bing,40/60,0.59999996,0.8333333,0.25,0.3846154
795,ddg,True,FGSM,vgg,40/60,alexnet,bing,50/50,0.68,0.8,0.48,0.6
796,ddg,True,FGSM,vgg,40/60,resnet,bing,20/80,0.545,0.52459013,0.96,0.6784452
