,dataset,isMath,attack,advModel,advBalancing,model,modelDataset,balancing,acc,precision,recall,f1
4614,ddg,True,FAB,resnet,30/70,resnet,bing,40/60,0.95,0.9787234,0.92,0.94845366
4615,ddg,True,FAB,resnet,30/70,resnet,bing,50/50,0.97499996,0.97979796,0.97,0.9748744
4616,ddg,True,FAB,resnet,30/70,vgg,bing,20/80,0.97999996,0.9705882,0.99,0.98019797
4617,ddg,True,FAB,resnet,30/70,vgg,bing,30/70,0.97999996,0.9705882,0.99,0.98019797
4618,ddg,True,FAB,resnet,30/70,vgg,bing,40/60,0.98499995,0.989899,0.98,0.9849246
4619,ddg,True,FAB,resnet,30/70,vgg,bing,50/50,0.98999995,0.99,0.99,0.99
4620,ddg,True,FAB,resnet,30/70,alexnet,ddg,20/80,0.94,0.9074074,0.98,0.9423077
4621,ddg,True,FAB,resnet,30/70,alexnet,ddg,30/70,0.935,0.9142857,0.96,0.93658537
4622,ddg,True,FAB,resnet,30/70,alexnet,ddg,40/60,0.935,0.93939394,0.93,0.93467337
4623,ddg,True,FAB,resnet,30/70,alexnet,ddg,50/50,0.945,0.93203884,0.96,0.9458128
4624,ddg,True,FAB,resnet,30/70,resnet,ddg,20/80,0.955,0.94174755,0.97,0.955665
4625,ddg,True,FAB,resnet,30/70,resnet,ddg,30/70,0.95,0.9591837,0.94,0.9494949
4626,ddg,True,FAB,resnet,30/70,resnet,ddg,40/60,0.96,0.9893617,0.93,0.9587629
4627,ddg,True,FAB,resnet,30/70,resnet,ddg,50/50,0.96999997,0.97,0.97,0.97
4628,ddg,True,FAB,resnet,30/70,vgg,ddg,20/80,0.965,0.94285715,0.99,0.9658537
4629,ddg,True,FAB,resnet,30/70,vgg,ddg,30/70,0.96999997,0.9519231,0.99,0.9705882
4630,ddg,True,FAB,resnet,30/70,vgg,ddg,40/60,0.98999995,1.0,0.98,0.989899
4631,ddg,True,FAB,resnet,30/70,vgg,ddg,50/50,0.995,1.0,0.99,0.99497485
4632,ddg,True,FAB,resnet,30/70,alexnet,google,20/80,0.93,0.8909091,0.98,0.93333334
4633,ddg,True,FAB,resnet,30/70,alexnet,google,30/70,0.94,0.94,0.94,0.94
4634,ddg,True,FAB,resnet,30/70,alexnet,google,40/60,0.935,0.9306931,0.94,0.9353234
4635,ddg,True,FAB,resnet,30/70,alexnet,google,50/50,0.935,0.93939394,0.93,0.93467337
4636,ddg,True,FAB,resnet,30/70,resnet,google,20/80,0.96999997,0.9433962,1.0,0.9708738
4637,ddg,True,FAB,resnet,30/70,resnet,google,30/70,0.965,0.97938144,0.95,0.96446705
4638,ddg,True,FAB,resnet,30/70,resnet,google,40/60,0.96,0.9791667,0.94,0.9591837
4639,ddg,True,FAB,resnet,30/70,resnet,google,50/50,0.965,0.9894737,0.94,0.96410257
4640,ddg,True,FAB,resnet,30/70,vgg,google,20/80,0.965,0.94285715,0.99,0.9658537
4641,ddg,True,FAB,resnet,30/70,vgg,google,30/70,0.97499996,0.9611651,0.99,0.97536945
4642,ddg,True,FAB,resnet,30/70,vgg,google,40/60,0.98499995,0.980198,0.99,0.98507464
4643,ddg,True,FAB,resnet,30/70,vgg,google,50/50,0.98499995,1.0,0.97,0.9847716
4644,ddg,True,FAB,resnet,40/60,alexnet,bing,20/80,0.92499995,0.8828829,0.98,0.92891
4645,ddg,True,FAB,resnet,40/60,alexnet,bing,30/70,0.92499995,0.9292929,0.92,0.9246231
4646,ddg,True,FAB,resnet,40/60,alexnet,bing,40/60,0.91499996,0.94623655,0.88,0.9119171
4647,ddg,True,FAB,resnet,40/60,alexnet,bing,50/50,0.955,0.959596,0.95,0.95477384
4648,ddg,True,FAB,resnet,40/60,resnet,bing,20/80,0.965,0.9514563,0.98,0.9655173
4649,ddg,True,FAB,resnet,40/60,resnet,bing,30/70,0.965,0.97938144,0.95,0.96446705
4650,ddg,True,FAB,resnet,40/60,resnet,bing,40/60,0.96,0.9791667,0.94,0.9591837
4651,ddg,True,FAB,resnet,40/60,resnet,bing,50/50,0.97499996,0.97979796,0.97,0.9748744
4652,ddg,True,FAB,resnet,40/60,vgg,bing,20/80,0.97999996,0.9705882,0.99,0.98019797
4653,ddg,True,FAB,resnet,40/60,vgg,bing,30/70,0.97999996,0.9705882,0.99,0.98019797
4654,ddg,True,FAB,resnet,40/60,vgg,bing,40/60,0.97999996,0.98,0.98,0.98
4655,ddg,True,FAB,resnet,40/60,vgg,bing,50/50,0.98999995,0.99,0.99,0.99
4656,ddg,True,FAB,resnet,40/60,alexnet,ddg,20/80,0.94,0.9074074,0.98,0.9423077
4657,ddg,True,FAB,resnet,40/60,alexnet,ddg,30/70,0.935,0.9142857,0.96,0.93658537
4658,ddg,True,FAB,resnet,40/60,alexnet,ddg,40/60,0.935,0.93939394,0.93,0.93467337
4659,ddg,True,FAB,resnet,40/60,alexnet,ddg,50/50,0.945,0.93203884,0.96,0.9458128
4660,ddg,True,FAB,resnet,40/60,resnet,ddg,20/80,0.955,0.94174755,0.97,0.955665
4661,ddg,True,FAB,resnet,40/60,resnet,ddg,30/70,0.955,0.96907216,0.94,0.9543147
4662,ddg,True,FAB,resnet,40/60,resnet,ddg,40/60,0.96,0.9893617,0.93,0.9587629
4663,ddg,True,FAB,resnet,40/60,resnet,ddg,50/50,0.97499996,0.97979796,0.97,0.9748744
4664,ddg,True,FAB,resnet,40/60,vgg,ddg,20/80,0.965,0.94285715,0.99,0.9658537
4665,ddg,True,FAB,resnet,40/60,vgg,ddg,30/70,0.97499996,0.9611651,0.99,0.97536945
4666,ddg,True,FAB,resnet,40/60,vgg,ddg,40/60,0.98999995,1.0,0.98,0.989899
4667,ddg,True,FAB,resnet,40/60,vgg,ddg,50/50,0.995,1.0,0.99,0.99497485
4668,ddg,True,FAB,resnet,40/60,alexnet,google,20/80,0.93,0.8909091,0.98,0.93333334
4669,ddg,True,FAB,resnet,40/60,alexnet,google,30/70,0.94,0.94,0.94,0.94
4670,ddg,True,FAB,resnet,40/60,alexnet,google,40/60,0.935,0.9306931,0.94,0.9353234
4671,ddg,True,FAB,resnet,40/60,alexnet,google,50/50,0.935,0.93939394,0.93,0.93467337
4672,ddg,True,FAB,resnet,40/60,resnet,google,20/80,0.96999997,0.9433962,1.0,0.9708738
4673,ddg,True,FAB,resnet,40/60,resnet,google,30/70,0.965,0.97938144,0.95,0.96446705
4674,ddg,True,FAB,resnet,40/60,resnet,google,40/60,0.96,0.9791667,0.94,0.9591837
4675,ddg,True,FAB,resnet,40/60,resnet,google,50/50,0.965,0.9894737,0.94,0.96410257
4676,ddg,True,FAB,resnet,40/60,vgg,google,20/80,0.965,0.94285715,0.99,0.9658537
4677,ddg,True,FAB,resnet,40/60,vgg,google,30/70,0.97499996,0.9611651,0.99,0.97536945
4678,ddg,True,FAB,resnet,40/60,vgg,google,40/60,0.98499995,0.980198,0.99,0.98507464
4679,ddg,True,FAB,resnet,40/60,vgg,google,50/50,0.98499995,1.0,0.97,0.9847716
4680,ddg,True,FAB,resnet,50/50,alexnet,bing,20/80,0.92499995,0.8828829,0.98,0.92891
4681,ddg,True,FAB,resnet,50/50,alexnet,bing,30/70,0.93,0.93877554,0.92,0.9292929
4682,ddg,True,FAB,resnet,50/50,alexnet,bing,40/60,0.91499996,0.94623655,0.88,0.9119171
4683,ddg,True,FAB,resnet,50/50,alexnet,bing,50/50,0.955,0.959596,0.95,0.95477384
4684,ddg,True,FAB,resnet,50/50,resnet,bing,20/80,0.965,0.9514563,0.98,0.9655173
4685,ddg,True,FAB,resnet,50/50,resnet,bing,30/70,0.965,0.97938144,0.95,0.96446705
4686,ddg,True,FAB,resnet,50/50,resnet,bing,40/60,0.955,0.97894734,0.93,0.9538461
4687,ddg,True,FAB,resnet,50/50,resnet,bing,50/50,0.97999996,0.9897959,0.97,0.979798
4688,ddg,True,FAB,resnet,50/50,vgg,bing,20/80,0.97999996,0.9705882,0.99,0.98019797
4689,ddg,True,FAB,resnet,50/50,vgg,bing,30/70,0.97999996,0.9705882,0.99,0.98019797
4690,ddg,True,FAB,resnet,50/50,vgg,bing,40/60,0.98499995,0.989899,0.98,0.9849246
4691,ddg,True,FAB,resnet,50/50,vgg,bing,50/50,0.98999995,0.99,0.99,0.99
4692,ddg,True,FAB,resnet,50/50,alexnet,ddg,20/80,0.94,0.9074074,0.98,0.9423077
4693,ddg,True,FAB,resnet,50/50,alexnet,ddg,30/70,0.935,0.9142857,0.96,0.93658537
4694,ddg,True,FAB,resnet,50/50,alexnet,ddg,40/60,0.935,0.93939394,0.93,0.93467337
4695,ddg,True,FAB,resnet,50/50,alexnet,ddg,50/50,0.945,0.93203884,0.96,0.9458128
4696,ddg,True,FAB,resnet,50/50,resnet,ddg,20/80,0.955,0.94174755,0.97,0.955665
4697,ddg,True,FAB,resnet,50/50,resnet,ddg,30/70,0.95,0.9591837,0.94,0.9494949
4698,ddg,True,FAB,resnet,50/50,resnet,ddg,40/60,0.96,0.9893617,0.93,0.9587629
4699,ddg,True,FAB,resnet,50/50,resnet,ddg,50/50,0.96999997,0.97,0.97,0.97
4700,ddg,True,FAB,resnet,50/50,vgg,ddg,20/80,0.965,0.94285715,0.99,0.9658537
4701,ddg,True,FAB,resnet,50/50,vgg,ddg,30/70,0.97499996,0.9611651,0.99,0.97536945
4702,ddg,True,FAB,resnet,50/50,vgg,ddg,40/60,0.98999995,1.0,0.98,0.989899
4703,ddg,True,FAB,resnet,50/50,vgg,ddg,50/50,0.995,1.0,0.99,0.99497485
4704,ddg,True,FAB,resnet,50/50,alexnet,google,20/80,0.93,0.8909091,0.98,0.93333334
4705,ddg,True,FAB,resnet,50/50,alexnet,google,30/70,0.94,0.94,0.94,0.94
4706,ddg,True,FAB,resnet,50/50,alexnet,google,40/60,0.935,0.9306931,0.94,0.9353234
4707,ddg,True,FAB,resnet,50/50,alexnet,google,50/50,0.935,0.93939394,0.93,0.93467337
4708,ddg,True,FAB,resnet,50/50,resnet,google,20/80,0.96999997,0.9433962,1.0,0.9708738
4709,ddg,True,FAB,resnet,50/50,resnet,google,30/70,0.965,0.97938144,0.95,0.96446705
4710,ddg,True,FAB,resnet,50/50,resnet,google,40/60,0.96,0.9791667,0.94,0.9591837
4711,ddg,True,FAB,resnet,50/50,resnet,google,50/50,0.965,0.9894737,0.94,0.96410257
4712,ddg,True,FAB,resnet,50/50,vgg,google,20/80,0.96999997,0.9519231,0.99,0.9705882
4713,ddg,True,FAB,resnet,50/50,vgg,google,30/70,0.97499996,0.9611651,0.99,0.97536945
4714,ddg,True,FAB,resnet,50/50,vgg,google,40/60,0.98499995,0.980198,0.99,0.98507464
4715,ddg,True,FAB,resnet,50/50,vgg,google,50/50,0.98499995,1.0,0.97,0.9847716
4716,ddg,True,FAB,vgg,20/80,alexnet,bing,20/80,0.92499995,0.8828829,0.98,0.92891
4717,ddg,True,FAB,vgg,20/80,alexnet,bing,30/70,0.93,0.93877554,0.92,0.9292929
4718,ddg,True,FAB,vgg,20/80,alexnet,bing,40/60,0.91499996,0.94623655,0.88,0.9119171
4719,ddg,True,FAB,vgg,20/80,alexnet,bing,50/50,0.955,0.959596,0.95,0.95477384
4720,ddg,True,FAB,vgg,20/80,resnet,bing,20/80,0.965,0.9514563,0.98,0.9655173
4721,ddg,True,FAB,vgg,20/80,resnet,bing,30/70,0.965,0.97938144,0.95,0.96446705
4722,ddg,True,FAB,vgg,20/80,resnet,bing,40/60,0.955,0.97894734,0.93,0.9538461
4723,ddg,True,FAB,vgg,20/80,resnet,bing,50/50,0.97999996,0.9897959,0.97,0.979798
4724,ddg,True,FAB,vgg,20/80,vgg,bing,20/80,0.97999996,0.9705882,0.99,0.98019797
4725,ddg,True,FAB,vgg,20/80,vgg,bing,30/70,0.97999996,0.9705882,0.99,0.98019797
4726,ddg,True,FAB,vgg,20/80,vgg,bing,40/60,0.98499995,0.989899,0.98,0.9849246
4727,ddg,True,FAB,vgg,20/80,vgg,bing,50/50,0.98999995,0.99,0.99,0.99
4728,ddg,True,FAB,vgg,20/80,alexnet,ddg,20/80,0.94,0.9074074,0.98,0.9423077
4729,ddg,True,FAB,vgg,20/80,alexnet,ddg,30/70,0.93,0.9056604,0.96,0.9320388
4730,ddg,True,FAB,vgg,20/80,alexnet,ddg,40/60,0.935,0.93939394,0.93,0.93467337
4731,ddg,True,FAB,vgg,20/80,alexnet,ddg,50/50,0.945,0.93203884,0.96,0.9458128
4732,ddg,True,FAB,vgg,20/80,resnet,ddg,20/80,0.955,0.94174755,0.97,0.955665
4733,ddg,True,FAB,vgg,20/80,resnet,ddg,30/70,0.955,0.96907216,0.94,0.9543147
4734,ddg,True,FAB,vgg,20/80,resnet,ddg,40/60,0.96,0.9893617,0.93,0.9587629
4735,ddg,True,FAB,vgg,20/80,resnet,ddg,50/50,0.97499996,0.97979796,0.97,0.9748744
4736,ddg,True,FAB,vgg,20/80,vgg,ddg,20/80,0.965,0.94285715,0.99,0.9658537
4737,ddg,True,FAB,vgg,20/80,vgg,ddg,30/70,0.97999996,0.9705882,0.99,0.98019797
4738,ddg,True,FAB,vgg,20/80,vgg,ddg,40/60,0.98999995,1.0,0.98,0.989899
4739,ddg,True,FAB,vgg,20/80,vgg,ddg,50/50,0.995,1.0,0.99,0.99497485
4740,ddg,True,FAB,vgg,20/80,alexnet,google,20/80,0.93,0.8909091,0.98,0.93333334
4741,ddg,True,FAB,vgg,20/80,alexnet,google,30/70,0.94,0.94,0.94,0.94
4742,ddg,True,FAB,vgg,20/80,alexnet,google,40/60,0.935,0.9306931,0.94,0.9353234
4743,ddg,True,FAB,vgg,20/80,alexnet,google,50/50,0.935,0.93939394,0.93,0.93467337
4744,ddg,True,FAB,vgg,20/80,resnet,google,20/80,0.96999997,0.9433962,1.0,0.9708738
4745,ddg,True,FAB,vgg,20/80,resnet,google,30/70,0.965,0.97938144,0.95,0.96446705
4746,ddg,True,FAB,vgg,20/80,resnet,google,40/60,0.96,0.9791667,0.94,0.9591837
4747,ddg,True,FAB,vgg,20/80,resnet,google,50/50,0.965,0.9894737,0.94,0.96410257
4748,ddg,True,FAB,vgg,20/80,vgg,google,20/80,0.97499996,0.9611651,0.99,0.97536945
4749,ddg,True,FAB,vgg,20/80,vgg,google,30/70,0.97499996,0.9611651,0.99,0.97536945
4750,ddg,True,FAB,vgg,20/80,vgg,google,40/60,0.98499995,0.980198,0.99,0.98507464
4751,ddg,True,FAB,vgg,20/80,vgg,google,50/50,0.98499995,1.0,0.97,0.9847716
4752,ddg,True,FAB,vgg,30/70,alexnet,bing,20/80,0.92499995,0.8828829,0.98,0.92891
4753,ddg,True,FAB,vgg,30/70,alexnet,bing,30/70,0.93,0.93877554,0.92,0.9292929
4754,ddg,True,FAB,vgg,30/70,alexnet,bing,40/60,0.91499996,0.94623655,0.88,0.9119171
4755,ddg,True,FAB,vgg,30/70,alexnet,bing,50/50,0.955,0.959596,0.95,0.95477384
4756,ddg,True,FAB,vgg,30/70,resnet,bing,20/80,0.965,0.9514563,0.98,0.9655173
4757,ddg,True,FAB,vgg,30/70,resnet,bing,30/70,0.965,0.97938144,0.95,0.96446705
4758,ddg,True,FAB,vgg,30/70,resnet,bing,40/60,0.96,0.9791667,0.94,0.9591837
4759,ddg,True,FAB,vgg,30/70,resnet,bing,50/50,0.97499996,0.97979796,0.97,0.9748744
4760,ddg,True,FAB,vgg,30/70,vgg,bing,20/80,0.97999996,0.9705882,0.99,0.98019797
4761,ddg,True,FAB,vgg,30/70,vgg,bing,30/70,0.97999996,0.9705882,0.99,0.98019797
4762,ddg,True,FAB,vgg,30/70,vgg,bing,40/60,0.98499995,0.989899,0.98,0.9849246
4763,ddg,True,FAB,vgg,30/70,vgg,bing,50/50,0.98999995,0.99,0.99,0.99
4764,ddg,True,FAB,vgg,30/70,alexnet,ddg,20/80,0.94,0.9074074,0.98,0.9423077
4765,ddg,True,FAB,vgg,30/70,alexnet,ddg,30/70,0.93,0.9056604,0.96,0.9320388
4766,ddg,True,FAB,vgg,30/70,alexnet,ddg,40/60,0.935,0.93939394,0.93,0.93467337
4767,ddg,True,FAB,vgg,30/70,alexnet,ddg,50/50,0.945,0.93203884,0.96,0.9458128
4768,ddg,True,FAB,vgg,30/70,resnet,ddg,20/80,0.955,0.94174755,0.97,0.955665
4769,ddg,True,FAB,vgg,30/70,resnet,ddg,30/70,0.955,0.96907216,0.94,0.9543147
4770,ddg,True,FAB,vgg,30/70,resnet,ddg,40/60,0.96,0.9893617,0.93,0.9587629
4771,ddg,True,FAB,vgg,30/70,resnet,ddg,50/50,0.97499996,0.97979796,0.97,0.9748744
4772,ddg,True,FAB,vgg,30/70,vgg,ddg,20/80,0.965,0.94285715,0.99,0.9658537
4773,ddg,True,FAB,vgg,30/70,vgg,ddg,30/70,0.97999996,0.9705882,0.99,0.98019797
4774,ddg,True,FAB,vgg,30/70,vgg,ddg,40/60,0.98999995,1.0,0.98,0.989899
4775,ddg,True,FAB,vgg,30/70,vgg,ddg,50/50,0.995,1.0,0.99,0.99497485
4776,ddg,True,FAB,vgg,30/70,alexnet,google,20/80,0.93,0.8909091,0.98,0.93333334
4777,ddg,True,FAB,vgg,30/70,alexnet,google,30/70,0.94,0.94,0.94,0.94
4778,ddg,True,FAB,vgg,30/70,alexnet,google,40/60,0.935,0.9306931,0.94,0.9353234
4779,ddg,True,FAB,vgg,30/70,alexnet,google,50/50,0.935,0.93939394,0.93,0.93467337
4780,ddg,True,FAB,vgg,30/70,resnet,google,20/80,0.96999997,0.9433962,1.0,0.9708738
4781,ddg,True,FAB,vgg,30/70,resnet,google,30/70,0.965,0.97938144,0.95,0.96446705
4782,ddg,True,FAB,vgg,30/70,resnet,google,40/60,0.96,0.9791667,0.94,0.9591837
4783,ddg,True,FAB,vgg,30/70,resnet,google,50/50,0.965,0.9894737,0.94,0.96410257
4784,ddg,True,FAB,vgg,30/70,vgg,google,20/80,0.96999997,0.9519231,0.99,0.9705882
4785,ddg,True,FAB,vgg,30/70,vgg,google,30/70,0.97499996,0.9611651,0.99,0.97536945
4786,ddg,True,FAB,vgg,30/70,vgg,google,40/60,0.98499995,0.980198,0.99,0.98507464
4787,ddg,True,FAB,vgg,30/70,vgg,google,50/50,0.98499995,1.0,0.97,0.9847716
4788,ddg,True,FAB,vgg,40/60,alexnet,bing,20/80,0.92499995,0.8828829,0.98,0.92891
4789,ddg,True,FAB,vgg,40/60,alexnet,bing,30/70,0.92499995,0.9292929,0.92,0.9246231
4790,ddg,True,FAB,vgg,40/60,alexnet,bing,40/60,0.91499996,0.94623655,0.88,0.9119171
4791,ddg,True,FAB,vgg,40/60,alexnet,bing,50/50,0.955,0.959596,0.95,0.95477384
4792,ddg,True,FAB,vgg,40/60,resnet,bing,20/80,0.965,0.9514563,0.98,0.9655173
4793,ddg,True,FAB,vgg,40/60,resnet,bing,30/70,0.965,0.97938144,0.95,0.96446705
4794,ddg,True,FAB,vgg,40/60,resnet,bing,40/60,0.96,0.9791667,0.94,0.9591837
4795,ddg,True,FAB,vgg,40/60,resnet,bing,50/50,0.97999996,0.9897959,0.97,0.979798
4796,ddg,True,FAB,vgg,40/60,vgg,bing,20/80,0.97999996,0.9705882,0.99,0.98019797
4797,ddg,True,FAB,vgg,40/60,vgg,bing,30/70,0.97999996,0.9705882,0.99,0.98019797
4798,ddg,True,FAB,vgg,40/60,vgg,bing,40/60,0.98499995,0.989899,0.98,0.9849246
4799,ddg,True,FAB,vgg,40/60,vgg,bing,50/50,0.98999995,0.99,0.99,0.99
4800,ddg,True,FAB,vgg,40/60,alexnet,ddg,20/80,0.94,0.9074074,0.98,0.9423077
4801,ddg,True,FAB,vgg,40/60,alexnet,ddg,30/70,0.935,0.9142857,0.96,0.93658537
4802,ddg,True,FAB,vgg,40/60,alexnet,ddg,40/60,0.935,0.93939394,0.93,0.93467337
4803,ddg,True,FAB,vgg,40/60,alexnet,ddg,50/50,0.945,0.93203884,0.96,0.9458128
4804,ddg,True,FAB,vgg,40/60,resnet,ddg,20/80,0.955,0.94174755,0.97,0.955665
4805,ddg,True,FAB,vgg,40/60,resnet,ddg,30/70,0.955,0.96907216,0.94,0.9543147
4806,ddg,True,FAB,vgg,40/60,resnet,ddg,40/60,0.96,0.9893617,0.93,0.9587629
4807,ddg,True,FAB,vgg,40/60,resnet,ddg,50/50,0.96999997,0.97,0.97,0.97
4808,ddg,True,FAB,vgg,40/60,vgg,ddg,20/80,0.965,0.94285715,0.99,0.9658537
4809,ddg,True,FAB,vgg,40/60,vgg,ddg,30/70,0.97999996,0.9705882,0.99,0.98019797
4810,ddg,True,FAB,vgg,40/60,vgg,ddg,40/60,0.98999995,1.0,0.98,0.989899
4811,ddg,True,FAB,vgg,40/60,vgg,ddg,50/50,0.995,1.0,0.99,0.99497485
4812,ddg,True,FAB,vgg,40/60,alexnet,google,20/80,0.93,0.8909091,0.98,0.93333334
4813,ddg,True,FAB,vgg,40/60,alexnet,google,30/70,0.94,0.94,0.94,0.94
4814,ddg,True,FAB,vgg,40/60,alexnet,google,40/60,0.935,0.9306931,0.94,0.9353234
4815,ddg,True,FAB,vgg,40/60,alexnet,google,50/50,0.935,0.93939394,0.93,0.93467337
4816,ddg,True,FAB,vgg,40/60,resnet,google,20/80,0.96999997,0.9433962,1.0,0.9708738
4817,ddg,True,FAB,vgg,40/60,resnet,google,30/70,0.965,0.97938144,0.95,0.96446705
4818,ddg,True,FAB,vgg,40/60,resnet,google,40/60,0.96,0.9791667,0.94,0.9591837
4819,ddg,True,FAB,vgg,40/60,resnet,google,50/50,0.965,0.9894737,0.94,0.96410257
4820,ddg,True,FAB,vgg,40/60,vgg,google,20/80,0.96999997,0.9519231,0.99,0.9705882
4821,ddg,True,FAB,vgg,40/60,vgg,google,30/70,0.97499996,0.9611651,0.99,0.97536945
4822,ddg,True,FAB,vgg,40/60,vgg,google,40/60,0.98499995,0.980198,0.99,0.98507464
4823,ddg,True,FAB,vgg,40/60,vgg,google,50/50,0.98499995,1.0,0.97,0.9847716
4824,ddg,True,FAB,vgg,50/50,alexnet,bing,20/80,0.92499995,0.8828829,0.98,0.92891
4825,ddg,True,FAB,vgg,50/50,alexnet,bing,30/70,0.93,0.93877554,0.92,0.9292929
4826,ddg,True,FAB,vgg,50/50,alexnet,bing,40/60,0.91499996,0.94623655,0.88,0.9119171
4827,ddg,True,FAB,vgg,50/50,alexnet,bing,50/50,0.955,0.959596,0.95,0.95477384
4828,ddg,True,FAB,vgg,50/50,resnet,bing,20/80,0.965,0.9514563,0.98,0.9655173
4829,ddg,True,FAB,vgg,50/50,resnet,bing,30/70,0.965,0.97938144,0.95,0.96446705
4830,ddg,True,FAB,vgg,50/50,resnet,bing,40/60,0.96,0.9791667,0.94,0.9591837
4831,ddg,True,FAB,vgg,50/50,resnet,bing,50/50,0.97499996,0.97979796,0.97,0.9748744
4832,ddg,True,FAB,vgg,50/50,vgg,bing,20/80,0.97999996,0.9705882,0.99,0.98019797
4833,ddg,True,FAB,vgg,50/50,vgg,bing,30/70,0.97999996,0.9705882,0.99,0.98019797
4834,ddg,True,FAB,vgg,50/50,vgg,bing,40/60,0.97999996,0.98,0.98,0.98
4835,ddg,True,FAB,vgg,50/50,vgg,bing,50/50,0.98999995,0.99,0.99,0.99
4836,ddg,True,FAB,vgg,50/50,alexnet,ddg,20/80,0.94,0.9074074,0.98,0.9423077
4837,ddg,True,FAB,vgg,50/50,alexnet,ddg,30/70,0.935,0.9142857,0.96,0.93658537
4838,ddg,True,FAB,vgg,50/50,alexnet,ddg,40/60,0.935,0.93939394,0.93,0.93467337
4839,ddg,True,FAB,vgg,50/50,alexnet,ddg,50/50,0.945,0.93203884,0.96,0.9458128
4840,ddg,True,FAB,vgg,50/50,resnet,ddg,20/80,0.955,0.94174755,0.97,0.955665
4841,ddg,True,FAB,vgg,50/50,resnet,ddg,30/70,0.955,0.96907216,0.94,0.9543147
4842,ddg,True,FAB,vgg,50/50,resnet,ddg,40/60,0.96,0.9893617,0.93,0.9587629
4843,ddg,True,FAB,vgg,50/50,resnet,ddg,50/50,0.97499996,0.97979796,0.97,0.9748744
4844,ddg,True,FAB,vgg,50/50,vgg,ddg,20/80,0.965,0.94285715,0.99,0.9658537
4845,ddg,True,FAB,vgg,50/50,vgg,ddg,30/70,0.96999997,0.9519231,0.99,0.9705882
4846,ddg,True,FAB,vgg,50/50,vgg,ddg,40/60,0.98999995,1.0,0.98,0.989899
4847,ddg,True,FAB,vgg,50/50,vgg,ddg,50/50,0.98999995,1.0,0.98,0.989899
4848,ddg,True,FAB,vgg,50/50,alexnet,google,20/80,0.93,0.8909091,0.98,0.93333334
4849,ddg,True,FAB,vgg,50/50,alexnet,google,30/70,0.94,0.94,0.94,0.94
4850,ddg,True,FAB,vgg,50/50,alexnet,google,40/60,0.935,0.9306931,0.94,0.9353234
4851,ddg,True,FAB,vgg,50/50,alexnet,google,50/50,0.935,0.93939394,0.93,0.93467337
4852,ddg,True,FAB,vgg,50/50,resnet,google,20/80,0.96999997,0.9433962,1.0,0.9708738
4853,ddg,True,FAB,vgg,50/50,resnet,google,30/70,0.965,0.97938144,0.95,0.96446705
4854,ddg,True,FAB,vgg,50/50,resnet,google,40/60,0.96,0.9791667,0.94,0.9591837
4855,ddg,True,FAB,vgg,50/50,resnet,google,50/50,0.965,0.9894737,0.94,0.96410257
4856,ddg,True,FAB,vgg,50/50,vgg,google,20/80,0.965,0.94285715,0.99,0.9658537
4857,ddg,True,FAB,vgg,50/50,vgg,google,30/70,0.97499996,0.9611651,0.99,0.97536945
4858,ddg,True,FAB,vgg,50/50,vgg,google,40/60,0.98499995,0.980198,0.99,0.98507464
4859,ddg,True,FAB,vgg,50/50,vgg,google,50/50,0.98499995,1.0,0.97,0.9847716
4860,ddg,True,FGSM,alexnet,20/80,alexnet,bing,20/80,0.775,0.7522936,0.82,0.784689
4861,ddg,True,FGSM,alexnet,20/80,alexnet,bing,30/70,0.74,0.75,0.72,0.7346939
4862,ddg,True,FGSM,alexnet,20/80,alexnet,bing,40/60,0.78499997,0.8433735,0.7,0.7650273
4863,ddg,True,FGSM,alexnet,20/80,alexnet,bing,50/50,0.71999997,0.7619048,0.64,0.6956521
4864,ddg,True,FGSM,alexnet,20/80,resnet,bing,20/80,0.905,0.8785047,0.94,0.90821254
4865,ddg,True,FGSM,alexnet,20/80,resnet,bing,30/70,0.91499996,0.9368421,0.89,0.9128205
4866,ddg,True,FGSM,alexnet,20/80,resnet,bing,40/60,0.905,0.94505495,0.86,0.90052354
4867,ddg,True,FGSM,alexnet,20/80,resnet,bing,50/50,0.935,0.93939394,0.93,0.93467337
4868,ddg,True,FGSM,alexnet,20/80,vgg,bing,20/80,0.92499995,0.9047619,0.95,0.92682934
4869,ddg,True,FGSM,alexnet,20/80,vgg,bing,30/70,0.91999996,0.92,0.92,0.92
4870,ddg,True,FGSM,alexnet,20/80,vgg,bing,40/60,0.93,0.93877554,0.92,0.9292929
4871,ddg,True,FGSM,alexnet,20/80,vgg,bing,50/50,0.935,0.9484536,0.92,0.93401015
4872,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,20/80,0.72999996,0.6796875,0.87,0.7631579
4873,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,30/70,0.74,0.7181818,0.79,0.7523809
4874,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,40/60,0.75,0.7659575,0.72,0.7422681
4875,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,50/50,0.745,0.7425743,0.75,0.7462687
4876,ddg,True,FGSM,alexnet,20/80,resnet,ddg,20/80,0.88,0.83928573,0.94,0.8867925
4877,ddg,True,FGSM,alexnet,20/80,resnet,ddg,30/70,0.92499995,0.9381443,0.91,0.9238579
